Date,Close,High,Low,Open,Volume
2024-06-07,289.4995422363281,290.71611202314534,277.75483726048566,278.9246268860088,38016104
2024-06-10,295.53564453125,302.60119112364885,291.6051684590796,292.91532714980303,25478964
2024-06-11,296.23748779296875,299.185380242482,294.9273292372487,295.9099695735247,12238518
2024-06-12,303.8177490234375,306.11054806183057,296.56505350765565,299.3725485460228,20346144
2024-06-13,300.8230895996094,306.9059952090144,300.0744071582475,306.0169437346831,11756503
2024-06-14,300.869873046875,305.0811154378888,298.85784072747595,305.0811154378888,14159988
2024-06-18,310.5089111328125,311.1640046716362,301.33777294516347,301.33777294516347,21653702
2024-06-19,306.2976989746094,313.36324532959264,304.51962448556577,312.56778268574465,14235150
2024-06-20,303.7241516113281,307.23352031070095,301.61853039170444,306.4848664118943,11749507
2024-06-21,305.0343322753906,308.450112024821,302.273617533633,305.7362060003139,17209541
2024-06-24,311.585205078125,312.5678170312919,301.85253164047333,302.3672562592005,18044357
2024-06-25,306.3912658691406,313.50359187427057,304.8939295692215,313.50359187427057,13979671
2024-06-26,305.7362365722656,309.01164761609755,304.09853105034966,304.8004048454565,12946277
2024-06-27,310.27496337890625,311.16401484504655,303.53699282461736,307.4674685081239,27061015
2024-06-28,309.7134704589844,315.7027868133724,308.450092123772,311.631913759605,21676594
2024-07-01,308.4501037597656,310.46213600543615,304.37923055242834,309.76026229931983,11959181
2024-07-02,309.5731506347656,312.942150855126,306.9996131629976,308.8712767788289,12684459
2024-07-03,313.64398193359375,315.28168737408174,307.98221169163327,309.853875052191,9369793
2024-07-04,313.5035705566406,316.9661587297972,312.4741501354876,315.37523366444145,12878827
2024-07-05,317.62127685546875,318.0891927107536,311.4915905749646,313.50362304082586,10894118
2024-07-08,317.62127685546875,319.11861330424364,315.23491741724314,319.11861330424364,7828162
2024-07-09,319.25897216796875,320.38198160856706,316.4046969654796,318.1827714469966,9214579
2024-07-10,323.8445739746094,325.48227957913787,313.9715601824652,320.9902984875874,10662609
2024-07-11,320.8030700683594,326.3712796685086,320.0544161910536,326.13732176193616,12642065
2024-07-12,321.0838623046875,323.70417964359524,318.2763672018648,320.80309565881504,11380570
2024-07-15,321.7857666015625,323.2362944518757,318.3699862810071,323.2362944518757,5277531
2024-07-16,320.4755554199219,324.73357794329087,319.58650394130785,320.7562934872131,11363095
2024-07-18,319.3525695800781,322.5812003885706,315.32850466916955,320.054443359375,13908161
2024-07-19,310.8832702636719,319.91403953015185,309.7602609151782,317.7616097054247,12937990
2024-07-22,316.87261962890625,317.62127356588127,308.35654543905974,308.82446128949834,10678640
2024-07-23,312.8017578125,318.6507061635191,300.4955761938195,317.3405474447544,15954324
2024-07-24,315.515625,317.05974146127835,309.10517269055066,309.66667737446494,12573882
2024-07-25,317.6680603027344,320.6159242446315,309.24557557770544,309.24557557770544,16271884
2024-07-26,322.11328125,323.37663119239386,316.7790291580287,318.5103235078311,11468068
2024-07-29,320.3819885253906,323.70417963996675,316.07715698924727,317.99560055242785,31849674
2024-07-30,327.3539123535156,334.0451317561641,321.27100639424725,322.8619316842441,25813219
2024-07-31,325.8565979003906,328.14936834914283,320.6159348528889,325.90337806001816,17976593
2024-08-01,337.9288330078125,339.2389916776005,327.6814644561692,328.6172961573488,26792459
2024-08-02,335.26171875,337.8820361818206,331.2844338799721,335.02776081646897,13771470
2024-08-05,320.8030700683594,332.03304958383495,319.58650037790875,330.1146061736671,13566586
2024-08-06,318.8846435546875,328.289740473513,317.48089604087374,320.8030870665064,12273667
2024-08-07,329.4595642089844,329.9274800954106,321.36462508567433,323.6574243528906,12441847
2024-08-08,320.6626892089844,332.2202150792375,319.35253069236563,332.2202150792375,15489731
2024-08-09,323.79779052734375,326.55850565643453,322.20686510391533,325.57586516808675,8720610
2024-08-12,319.25897216796875,321.7389204100306,317.71485560663336,320.990266489176,12521136
2024-08-13,315.3284912109375,320.4755653727706,313.6439770769298,315.3752713705005,10435954
2024-08-14,312.0998840332031,316.6386736657895,311.16405229697165,315.3752951100133,12385993
2024-08-16,319.50726318359375,320.4036779626853,311.95836164964834,314.22302635047714,13013828
2024-08-19,321.11138916015625,323.94222725018443,320.16777646348015,323.32888475669984,5891370
2024-08-20,321.30010986328125,323.32887131745395,319.69595682689925,321.2529407491177,6393840
2024-08-21,317.6672058105469,321.72475764898724,317.1953994663171,320.8283140762411,10118601
2024-08-22,315.1666259765625,318.65800430998206,311.86398169237697,317.0538512818114,18370039
2024-08-23,317.28973388671875,317.95027421946645,314.55326313076745,315.7799479809891,7494822
2024-08-26,319.17694091796875,322.24368166588715,316.9122765865521,317.4784498685986,7993675
2024-08-27,316.4404602050781,322.1965022611932,316.11019006804145,319.8846400987046,9589690
2024-08-28,315.5912170410156,319.7902754531152,314.93067676205817,316.4404625448405,8790600
2024-08-29,314.50604248046875,316.95944080027215,310.2597861258444,313.7511639805764,17653536
2024-08-30,318.3748779296875,321.6303528411853,315.21377003530586,316.11021350275325,22713812
2024-09-02,316.6291809082031,320.73390127657825,315.3553269979917,319.31848244588133,9789776
2024-09-03,315.7799377441406,318.89387647315596,315.1665953389129,317.0538204607028,8434423
2024-09-04,314.128662109375,315.827182247649,312.3358037385088,312.5245377972418,9025610
2024-09-05,312.5716552734375,315.4496620146059,311.01470033482565,313.6096348314353,13912371
2024-09-06,311.2033996582031,314.31733827308625,306.6740710506246,314.2701403687094,23755639
2024-09-09,310.0238952636719,310.63726646547246,305.30583246071376,309.22184762458505,18597200
2024-09-10,315.3081359863281,316.3932846875682,308.56131183850994,308.56131183850994,15472387
2024-09-11,314.4117126464844,318.2333319488074,313.27936606969325,317.9030617975125,10134008
2024-09-12,319.1297912597656,319.8846698173223,314.4588973941671,315.96868330605145,18410837
2024-09-13,318.23333740234375,322.00778766063695,317.14818871243847,320.63953792329755,10417461
2024-09-16,319.17694091796875,322.24368166588715,318.04459435387577,318.2333283801477,7748570
2024-09-17,317.903076171875,320.8282809635439,315.638411712663,317.71437093172375,11451846
2024-09-18,315.4496765136719,319.7903001759544,314.31735868662264,319.4128609002713,6583254
2024-09-19,316.0158386230469,319.27131345354724,314.3173475442979,317.24255222149435,10589610
2024-09-20,321.63031005859375,323.611901967363,315.8742683414133,319.08254491920945,31236123
2024-09-23,321.9134216308594,323.1873043562893,321.0641760794962,322.7154980725575,6542941
2024-09-24,330.31158447265625,331.2080279759151,323.04578461278606,325.1217150884182,26145769
2024-09-25,343.2391052246094,345.5981368756376,332.4819266552752,333.89734564589213,40770462
2024-09-26,344.84326171875,345.4566041948038,337.0584571924117,343.52218094352844,18733959
2024-09-27,334.2747497558594,342.8144319147534,333.42550421025845,341.7764811350023,33148043
2024-09-30,332.9537048339844,337.2943284642278,329.9813309643599,334.2747566875096,16356171
2024-10-01,331.019287109375,335.9260841265613,330.2172394403099,331.302388166196,9856291
2024-10-03,324.7442932128906,330.17006604186173,323.2817050994425,323.65914440645105,19350466
2024-10-04,319.7431335449219,327.85820762051003,318.7051539311656,323.659120054448,20121706
2024-10-07,310.4013977050781,320.82830613578176,306.67411615920315,320.82830613578176,13851446
2024-10-08,308.702880859375,312.33579541739124,304.1735515381948,308.84441700126683,21148292
2024-10-09,311.15625,313.09064428114004,307.14589651250947,308.5613153904473,9228363
2024-10-10,315.4968566894531,319.0354036940527,311.4865034175736,311.5808704303834,20773976
2024-10-11,311.4393005371094,316.4404641684378,310.9203251701005,315.59121866025566,6098468
2024-10-14,312.0527038574219,312.80758243206355,309.31620423160933,311.43933261915726,5944216
2024-10-15,311.2506408691406,314.64765219585985,309.033145364423,314.64765219585985,12415489
2024-10-16,308.75006103515625,313.892732540298,306.62693263842027,312.9963178286282,22085298
2024-10-17,312.4773254394531,313.1850349318255,306.2966740581104,309.9767576590921,17039729
2024-10-18,313.3265686035156,315.0250886498973,309.7408520557755,312.80759316523864,10569021
2024-10-21,312.4773254394531,314.9307241056986,310.8732012014729,314.2230146133262,8745904
2024-10-22,304.55096435546875,316.7235610444044,302.94681142884616,314.12862641395503,11219831
2024-10-23,299.03082275390625,303.7488856840618,296.1528158852197,301.2011489798403,12541589
2024-10-24,301.1539306640625,302.71088556614893,297.4738475872849,297.4738475872849,8327779
2024-10-25,297.9928283691406,303.3714313614416,295.58662791281984,303.3714313614416,12979410
2024-10-28,300.35186767578125,302.3806577262924,293.2276043345509,296.7661514504143,9610615
2024-10-29,302.4750061035156,303.08837732828067,296.4358912489805,298.27594732973336,15856332
2024-10-30,300.49346923828125,307.0515600812754,298.88931616478055,300.5878074687912,14498110
2024-10-31,302.7109680175781,304.50385533529544,299.9273275972899,302.3335286652922,9900390
2024-11-01,303.8904113769531,304.5037825742267,301.9560171607252,304.2678794358199,847672
2024-11-04,297.6625671386719,306.39098254360033,294.02965334591573,306.2494176347551,9249409
2024-11-05,298.74774169921875,299.7857212726405,294.40711817194506,294.73738832668425,7518195
2024-11-06,300.5406188964844,302.28630799950747,296.1999950934131,299.50263925711073,11019250
2024-11-07,295.3035888671875,301.0124338525791,294.12407306055513,301.0124338525791,14504208
2024-11-08,298.4175109863281,299.6441959554675,291.29324674868417,294.2656209406557,15740539
2024-11-11,311.2033996582031,313.65679798596193,295.1619867109397,295.8696961056719,22838987
2024-11-12,304.5037841796875,313.7511757352826,303.6545098395294,312.8075631766802,12069181
2024-11-13,300.0688171386719,306.2966662726025,299.26674064168265,304.4566101204961,12918639
2024-11-14,298.7287902832031,305.14172647630943,297.29305437592416,301.60026209776106,12500377
2024-11-18,298.680908203125,302.03095857840174,296.8144690915435,300.54737652482765,9408101
2024-11-19,301.5523681640625,304.6152829286182,298.87233965266626,299.63805373874516,13157158
2024-11-21,311.9375305175781,312.75111999232894,299.59020828645436,302.46167993137243,25406386
2024-11-22,322.5141296386719,323.13627597551874,310.1189322371218,311.8418035099469,31523269
2024-11-25,328.0656433105469,330.60210414911484,321.7483996979914,327.20420763840764,29419152
2024-11-26,324.28485107421875,329.8363804184665,323.42341542721545,327.3477658303637,13997179
2024-11-27,324.7156066894531,326.6777674260775,322.08342417391594,322.8012921326988,12177260
2024-11-28,319.3554992675781,327.10847855898857,317.9676388304884,324.71558551905446,16920231
2024-11-29,315.28759765625,318.2547910236072,312.5118474261887,317.15406600945965,13890537
2024-12-02,313.80401611328125,317.72836675357354,312.2247124633197,314.0911516095936,16003524
2024-12-03,315.5268859863281,317.15406501789136,310.35824260683535,310.35824260683535,23174488
2024-12-04,311.1239318847656,317.0583181269633,307.3431785229836,314.95256063195916,17880011
2024-12-05,314.2826232910156,316.2926595781231,305.85962104269,311.0761403104066,19785053
2024-12-06,314.80902099609375,318.4940823362232,312.7032925232497,313.08614959011936,8802058
2024-12-09,315.0004577636719,316.4840398215819,312.70328619879257,313.7082896302644,9376929
2024-12-10,313.8518371582031,317.63261974756006,311.41109800464613,317.63261974756006,14994365
2024-12-11,313.516845703125,314.90473540033605,312.8468531538778,313.22971021203637,5013051
2024-12-12,315.0961608886719,315.7661534003986,311.88967843718416,313.9475605683982,10414162
2024-12-13,319.5469665527344,319.9776698064118,311.12396488931114,316.4840515460128,14973536
2024-12-16,320.64764404296875,321.8440904759649,317.3933155872428,319.54691916663586,12695136
2024-12-17,315.67047119140625,321.17412575942893,313.9475997063354,318.2548076291357,17360248
2024-12-18,307.77392578125,315.0004811019532,306.9124900318619,313.9476022037574,15037099
2024-12-19,307.86962890625,309.97538657645197,303.2752857114188,304.37601072579275,10234715
2024-12-20,302.2702331542969,311.6503912738322,300.1645048328565,307.5345977730774,13973399
2024-12-23,301.79168701171875,304.6631589308031,298.20234711286327,304.37602342294383,5984169
2024-12-24,296.814453125,303.08382109172123,295.52228506487864,300.64308191936277,4833589
2024-12-26,297.0058898925781,299.68594778092825,295.5223078046521,296.81447596420287,3775101
2024-12-27,296.1444396972656,298.9201898089065,295.5701395200005,297.436607793582,3981693
2024-12-30,294.3736877441406,298.6330490053482,293.17724123370255,295.7615773802968,12489142
2024-12-31,295.4744567871094,296.479460222459,292.0765310002142,294.18228864871605,8402716
2025-01-01,297.10162353515625,298.01093466478636,292.79441563503605,295.47447363229577,4239498
2025-01-02,301.6481018066406,303.6102916972374,295.5223012423458,296.57518006045615,10766571
2025-01-03,302.5095520019531,304.37602041496183,300.2123803314119,302.7967167170974,7636948
2025-01-06,292.89007568359375,302.94022533940336,291.7414754674545,302.2702036783026,6722495
2025-01-07,291.9808044433594,297.3887662186675,290.01864378496816,292.8901155056114,10137739
2025-01-08,293.51226806640625,294.66086846296133,290.01864990788994,293.03368943619523,6907996
2025-01-09,292.1722412109375,293.75154478086444,290.64078381793064,293.51225547602337,8244909
2025-01-10,286.8600158691406,292.1722264848171,285.7114155797474,291.02362619542384,6540783
2025-01-13,275.2784118652344,285.7592655003387,274.46482241709185,282.36136918236133,19474228
2025-01-14,277.81488037109375,280.4949088766722,274.5126763105418,275.4219873446416,15954608
2025-01-15,285.8550109863281,289.5400722939113,278.62848532882623,282.3613928155499,12198882
2025-01-16,284.8978576660156,288.67864059433373,283.8928542091827,286.1900258320308,11694289
2025-01-17,289.6357727050781,291.9329441283263,283.0313939094448,284.8978329114067,7593230
2025-01-20,293.12939453125,295.5701337241153,289.01363022677754,289.6357765690648,9435937
2025-01-21,289.396484375,296.6708849147273,288.5828949154698,293.8472594993341,13911546
2025-01-22,284.8021545410156,289.34865190135525,283.1271291977326,289.06151638369914,9723333
2025-01-23,281.7392272949219,286.7643025883743,281.02135939585725,284.7542666289694,12228286
2025-01-24,283.17498779296875,289.5400778778457,281.73925186960753,282.64853376166303,11142914
2025-01-27,274.7041320800781,282.36139011715346,271.5933710025163,282.36139011715346,13477947
2025-01-28,271.7847900390625,276.42697894433195,267.3818612161158,274.84767545624203,11298068
2025-01-29,275.5177001953125,276.76199284567264,271.1626174988139,273.12480724452837,4800024
2025-01-30,282.6963806152344,284.3714056900714,275.5177017230757,275.5177017230757,10969499
2025-01-31,288.7264709472656,290.4493714775504,283.222816906031,284.2756956950739,14141459
2025-02-01,277.4320373535156,292.2679748674991,276.28343695870706,288.7264813252738,6945157
2025-02-03,271.64117431640625,279.4898742499375,266.089674799598,277.57556004274613,14978897
2025-02-04,273.41192626953125,274.1297941115885,260.4424589404097,268.96115149079947,19836427
2025-02-05,272.98126220703125,278.293473315418,272.3590866200002,273.36411926896625,15337191
2025-02-06,269.1047668457031,278.48492583483807,267.76475247871883,275.1827214928746,21418561
2025-02-07,269.3468322753906,272.9781486269869,261.4547773149336,264.45667140926554,17193482
2025-02-10,260.1959228515625,267.2648732583572,259.61490634717717,266.29652226829074,16709670
2025-02-11,253.17539978027344,260.29275652329574,251.77127890415463,260.19594505740855,22083955
2025-02-12,248.9146270751953,253.80481763807177,245.96116817566727,251.2870989826207,17861265
2025-02-13,250.94818115234375,253.0785653887716,247.99472212394767,249.10831997637257,12257226
2025-02-14,249.20516967773438,253.22382096433645,246.68745082472165,252.15862880901594,11339563
2025-02-17,254.8699951171875,255.64466409678988,244.21811933729094,248.76936608384136,8332653
2025-02-18,258.5013427734375,259.4212586045084,251.96497272687063,255.4994483972606,10483635
2025-02-19,254.72471618652344,260.00224090453156,253.99845294377334,254.19213496253084,14602009
2025-02-20,257.33929443359375,258.01715199691387,253.03012039190682,254.4342412509003,15312926
2025-02-21,253.61114501953125,257.3393026331229,251.19026729015096,256.9035328211424,10757038
2025-02-24,250.94818115234375,253.51430565186118,249.10831997637257,249.83458329991885,14599185
2025-02-25,247.65579223632812,251.72287865093057,246.83268789626214,250.60925125169004,21287363
2025-02-27,248.13995361328125,249.30198668016166,245.42856775033403,245.96116377667684,13614799
2025-02-28,242.91087341308594,248.8662266223009,239.47322413686564,247.80103452796848,38512868
2025-03-03,244.50863647460938,245.76749577598812,240.63523233243734,244.99281199238087,9873539
2025-03-04,245.96116638183594,249.01146627504443,241.55516615486243,242.0877621868464,11947033
2025-03-05,256.0320129394531,258.7434136235141,247.65578222706532,248.81781531333843,14536637
2025-03-06,258.2108154296875,258.84023773562126,252.4491441040102,256.758288776734,11926868
2025-03-07,254.96682739257812,260.1475115778614,253.32064828858915,257.5813871277244,10043068
2025-03-10,262.7136535644531,265.5703012601409,252.7880543377751,252.7880543377751,30233763
2025-03-11,258.8402404785156,263.24625577020277,257.43614909681986,261.45480030223024,9255499
2025-03-12,258.64654541015625,263.77879363944345,255.25731707526543,262.13261475067486,11875548
2025-03-13,259.1791687011719,262.0842220313962,257.0972197248572,261.26111767748654,9270442
2025-03-17,258.888671875,262.0842186766507,256.5646351509149,261.454796373505,11987667
2025-03-18,258.888671875,258.888671875,258.888671875,258.888671875,0
2025-03-19,268.4269104003906,269.49207286448365,261.2610893221769,263.39147335381784,13089950
2025-03-20,271.47723388671875,274.57593964248076,268.2816575599182,274.52753390869157,13710249
2025-03-21,274.14019775390625,276.12530565514754,271.18670921706524,272.10665456743357,26003527
2025-03-24,282.61328125,284.64682451930895,275.44748884781086,275.98007014494203,19966817
2025-03-25,281.7901916503906,285.90568414013,278.5462093069554,281.7901916503906,16983852
2025-03-26,281.6449279785156,287.358193652155,280.38605379676846,282.46803233740206,20367015
2025-03-27,286.14776611328125,287.84238063341064,279.8534836099434,279.8534836099434,37203166
2025-03-28,281.1607360839844,284.9372993063308,279.1755986806343,284.5983705251023,10834900
2025-04-01,280.1439208984375,287.55182938358377,277.9167255111985,280.43444391746397,11603556
2025-04-02,277.6746520996094,280.5797051294222,275.49586232724977,277.77149311094865,11679536
2025-04-03,289.6338195800781,290.45692392445716,276.07690419600505,280.1923963661701,23478876
2025-04-04,284.5983581542969,291.3768152773064,282.855338143357,290.50530527183645,21020875
2025-04-07,280.24078369140625,284.59836335003746,273.3654854307757,274.62435950763955,22847548
2025-04-08,279.8050537109375,284.69521479748136,275.641126375719,282.71010692315673,20831596
2025-04-09,284.11419677734375,290.02114418869473,280.14395149746986,280.7734033315833,21342531
2025-04-11,294.4755859375,295.3470960482798,283.96897021691166,283.96897021691166,19831004
2025-04-15,294.91131591796875,300.62461105387973,294.0882411237009,297.4774699763862,16563441
2025-04-16,296.0733337402344,297.2837725535632,293.21668632008675,294.8144891950639,7032401
2025-04-17,299.2204895019531,299.9951585602305,292.4420318109704,295.7828549222183,8528993
2025-04-21,309.8723449707031,311.80904712677,298.6879018401087,300.18883419036865,13369014
2025-04-22,302.6581115722656,309.63025101551136,302.22237132689344,309.63025101551136,10027268
2025-04-23,304.9822082519531,306.0958061704556,299.656276896589,304.2075095964973,8225575
2025-04-24,304.4495544433594,305.85367524150877,302.9486221846986,304.9337299528277,8021180
2025-04-25,296.7995910644531,305.41790933183546,293.79769695737076,303.0938727672882,11475773
2025-04-28,298.78472900390625,301.10879535467075,293.9429733593657,294.57242523454096,7314824
2025-04-29,293.3619689941406,300.96350126565216,291.6673546186545,298.7847113543128,14678005
2025-04-30,297.71954345703125,300.18882682473674,292.3451773747768,294.8144902942112,17619987
2025-05-02,293.45880126953125,299.22050237544687,292.732537914251,295.8312733841392,5688285
2025-05-05,298.44580078125,300.86667836853553,295.00813687626754,295.153383621159,4342960
2025-05-06,297.86480712890625,300.6246137007377,295.879669623817,297.86480712890625,9124804
2025-05-07,301.2540283203125,303.2391362229906,297.2837829632264,298.25213404779714,14679327
2025-05-08,298.49420166015625,307.35460757524595,294.3787098286699,303.48120349855293,19253478
2025-05-09,289.82745361328125,293.45877000278136,287.0192415157468,290.50531116001264,11981497
2025-05-12,299.2688903808594,301.2540278320499,294.4271349658529,294.4271349658529,7145884
2025-05-13,289.00439453125,298.97839893410884,288.5686247202087,295.3470823478646,17988336
2025-05-14,286.5835266113281,291.0379181347918,284.7436358366363,289.7306677604059,10359258
2025-05-15,290.1663818359375,290.89264511245915,281.8385570214769,286.53506545332925,22640626
2025-05-16,290.6990051269531,292.63570728089223,286.14774324450434,290.50532309086736,16763668
2025-05-19,294.4271545410156,294.8629243780306,289.5369930674257,292.4420465095738,12575289
2025-05-20,288.4717712402344,295.6375630838809,287.69710222265644,294.7660530511735,21339095
2025-05-21,286.77716064453125,292.68410802367583,286.29298511430187,288.3265282516112,11997632
2025-05-22,281.6933288574219,286.9708541689505,277.480995665399,286.53508435360214,26158839
2025-05-23,288.66546630859375,289.29488860777093,282.516430966752,282.7585187396455,9872024
2025-05-26,287.30975341796875,294.1850218741288,286.38980814760674,290.55370562542714,16469130
2025-05-27,285.2278137207031,288.1813024003118,282.9522122049933,287.6002858115583,17074710
2025-05-28,281.9353942871094,286.2929738883065,281.3059720328376,285.2277818532238,10099453
2025-05-29,283.8236999511719,284.59836897398986,282.12908560599465,282.12908560599465,9773818
2025-05-30,280.5797119140625,285.32462606714705,279.12718536403287,282.758501739107,21788566
2025-06-02,283.7752685546875,284.3562851056245,279.2724420004522,281.1123031186449,7255782
2025-06-03,279.127197265625,286.0509015389711,278.6430217283039,283.2426893328545,10989055
2025-06-04,279.4176940917969,280.62813294950126,277.96516746255156,279.1272005866398,8580196
2025-06-05,284.9372863769531,285.9056373926777,280.91863557204175,281.7901455758483,13110486
2025-06-06,286.438232421875,287.6002655173844,283.6784555355663,284.2594425315918,7935393
2025-06-09,290.989501953125,291.61892424999877,286.7771688098469,288.5686242330491,8666186
2025-06-10,291.5220642089844,292.2483274776183,288.81069316010877,291.0378886965617,7273892
2025-06-11,286.0993347167969,291.8610058374493,284.6952138482143,291.57051233788775,10941604
2025-06-12,279.85345458984375,286.43822993597206,279.3692790628717,285.80880766125415,14071159
2025-06-13,276.4642333984375,277.3841787453238,272.88132258098824,273.60758589114175,16028417
2025-06-16,279.5145263671875,281.30598173089703,277.2388954755418,278.8366983591143,11067299
2025-06-17,279.4176940917969,281.25758479689154,278.11044376686004,279.5145351107592,7286868
2025-06-18,278.207275390625,279.17562654694706,276.4642551299382,278.40095744258224,11904855
2025-06-19,277.3841857910156,278.54618938573884,276.2705583791098,277.72308503631166,13573824
2025-06-20,283.8236999511719,285.17938551696784,276.02845623231923,276.5126317595127,33014151
2025-06-23,281.0638732910156,284.16260826254614,278.9819245843905,282.1774710130033,6833477
2025-06-24,276.8999938964844,285.3730655634303,276.318977357548,284.1626267538666,15007849
2025-06-25,281.257568359375,281.88699061825,277.43256997188115,277.43256997188115,10838516
2025-06-26,284.2110290527344,284.9372923297005,280.5797126679039,281.59646943496506,10232220
2025-06-27,289.779052734375,291.183173582518,284.8404564516138,285.6635607573622,15523628
2025-06-30,290.4084777832031,291.4736698624816,286.87400231481786,290.8926533145361,8415241
2025-07-01,288.13287353515625,291.95787240728777,287.6002922221044,291.4736968311563,12349270
2025-07-02,285.518310546875,289.294873699044,284.1141897157614,288.13284062834805,10826029
2025-07-03,284.4047546386719,289.48859835605145,283.82373801776765,288.9559874736672,10373094
2025-07-04,284.6951904296875,285.80878815537665,282.41955969788035,284.40469695402146,14193884
2025-07-07,286.5350646972656,287.2613279718709,284.2110281288743,285.3730611889341,6220756
2025-07-08,288.3265380859375,288.9559603863584,283.7752761258537,284.84046823903606,6254288
2025-07-09,290.1663818359375,290.50531060865995,287.01924097101033,288.8106962967761,5650646
2025-07-10,289.779052734375,293.1198756893476,288.5686139176065,290.5053160244361,9307817
2025-07-11,289.1011962890625,291.37682718369206,287.5518582390185,289.77905384975355,7073217
2025-07-14,288.7623291015625,290.941119221891,288.0360657281197,290.0211737948371,5484223
2025-07-15,288.6170349121094,290.5053313868159,287.4550313176004,288.6654701983788,6173407
2025-07-16,287.6486511230469,289.4885416541546,286.34140092172856,289.4885416541546,8144630
2025-07-17,287.21295166015625,288.762319381695,286.4382530235212,288.132867504513,8318287
2025-07-18,284.8404541015625,291.9578401957856,284.21103183238165,287.11608496865813,8702106
2025-07-21,287.6002502441406,287.8423379968714,283.00058294225624,284.6951972113715,5298012
2025-07-22,288.37493896484375,289.3917253269252,285.2277979639942,287.6971109418524,7775653
2025-07-23,289.779052734375,290.16638724539513,287.697103879879,289.39171822335487,5310964
2025-07-24,289.87591552734375,291.8126177796704,287.11610890743196,290.36009109042544,6294709
2025-07-25,282.8553466796875,288.32652418374363,281.69331360283985,287.7455076453198,8202572
2025-07-28,282.66168212890625,285.905664246623,281.54808426657286,282.7585231499201,7037396
2025-07-29,283.8236999511719,284.59836897398986,280.62812374065743,281.3059812994199,6586034
2025-07-30,279.8050537109375,287.1160924743307,277.52942278435324,283.72686372674167,10515572
2025-07-31,281.7901916503906,284.9857387040835,275.9316788680429,275.9316788680429,14283621
2025-08-01,282.0322265625,283.5331587801675,277.23887732898726,282.4195610491503,6697683
2025-08-04,278.8367004394531,282.32274062521867,276.657910547485,281.98384139451815,10397121
2025-08-05,276.94842529296875,279.51454989670066,276.07691517966583,278.0136174544418,15561914
2025-08-06,275.7863464355469,279.2724158631761,275.06008320277937,278.4977469022481,12985269
2025-08-07,276.51263427734375,277.2388975747471,274.4306854018,275.49587748167073,8893659
2025-08-08,275.8348083496094,277.1904939379996,274.6243695114522,275.78637306504544,6172968
2025-08-11,275.8348083496094,277.33574068823253,274.3338464592568,275.8348083496094,8755499
2025-08-12,275.64111328125,278.4493253426438,275.0116910255161,275.39902552506555,13184438
2025-08-13,279.07879638671875,280.2407999654629,276.99681789864155,277.9167632562445,9928283
2025-08-14,279.56298828125,280.9670797149765,278.06202627063396,279.9018875417045,8464495
2025-08-18,281.1607360839844,282.08065185962835,279.3692807132589,280.3376317729236,9836105
2025-08-19,280.0909423828125,282.13327810692135,278.6807504191529,282.03601837158203,7196772
2025-08-20,280.4799499511719,281.0634786801803,279.06978767553085,280.2854601611717,3106073
