Date,Close,High,Low,Open,Volume
2010-06-29,238.981689453125,240.69692435452689,236.71895783689388,238.93891561960206,3773072
2010-06-30,238.7635498046875,240.27345784384906,233.716237214764,237.65143008148402,9449976
2010-07-01,236.71466064453125,238.76352295784739,235.3416165019843,238.76352295784739,5847248
2010-07-02,233.3313446044922,237.39057866804896,232.3475460846199,237.39057866804896,11169440
2010-07-05,234.69577026367188,235.4272070790771,232.68968141536692,233.54515818527636,3616720
2010-07-06,238.25888061523438,239.44798515616986,234.6573144992404,234.6573144992404,5872600
2010-07-07,237.97227478027344,239.49930932482556,236.55645640430382,239.49930932482556,5923392
2010-07-08,241.97161865234375,243.5029138066079,239.54207283665147,240.04679580642625,6278192
2010-07-09,245.84690856933594,246.42007380532468,242.79286079894194,242.79286079894194,7859112
2010-07-12,247.73748779296875,248.94371828738875,243.81085811651474,243.81513967712277,8597240
2010-07-13,239.25555419921875,245.95394396455313,237.90817778779916,245.52192385867804,25502384
2010-07-14,234.6487274169922,240.303437522864,234.14400445001024,238.67375001187187,14193928
2010-07-15,236.07736206054688,237.48033551552365,234.40061934889582,235.16626682985563,8328136
2010-07-16,237.56591796875,238.76358554223305,235.34167818942427,235.68386892470514,8205560
2010-07-19,237.00550842285156,238.9175069616013,234.03700882362233,235.17051530883222,7047120
2010-07-20,236.08168029785156,238.03645341783175,235.55557034537276,237.00559955024556,5054736
2010-07-21,237.1082000732422,237.73698382553437,236.11157803471568,236.73608022621534,2634480
2010-07-22,235.6410369873047,236.51790053027796,233.29275782252287,236.51790053027796,8226952
2010-07-23,238.37440490722656,245.5262015941233,236.53941076217316,238.42146032339116,5323096
2010-07-26,239.9141845703125,240.38897836663915,238.67802478395845,238.67802478395845,4470816
2010-07-27,241.99728393554688,242.44212769914637,239.79014959093413,239.79014959093413,5093960
2010-07-28,242.2795867919922,242.8270835759639,240.56007011295068,242.01438063639313,3725168
2010-07-29,242.36936950683594,242.95537939238136,240.46167320112198,241.6550590037516,3613008
2010-07-30,238.54116821289062,242.206895049406,236.111622193858,240.81674509989506,4472672
2010-08-02,239.27259826660156,240.62853745578917,237.92094063888442,239.53352288830948,3815232
2010-08-03,238.19039916992188,241.1588993587878,236.92428938423657,239.96123189123796,2434584
2010-08-04,245.9068145751953,247.40389902642715,238.67803536781872,238.67803536781872,9536024
2010-08-05,245.45770263671875,248.67002248310655,244.79898961935766,246.37734027838286,6594296
2010-08-06,244.9914093017578,247.4038492982811,243.9819426689826,244.75187166057478,3676480
2010-08-09,245.91958618164062,246.62535441600696,240.92361091323875,243.68252310212537,4201544
2010-08-10,242.01866149902344,245.52183471972089,240.81671245157293,245.52183471972089,4811984
2010-08-11,240.46600341796875,244.4867450143596,239.53354191264717,242.44216349301502,5344800
2010-08-12,237.19798278808594,239.1912473598833,235.59824579009967,239.1912473598833,6973400
2010-08-13,237.5872344970703,239.36234841040695,235.68379909602257,237.39475226550368,5561808
2010-08-16,236.27413940429688,237.65146546699287,235.2561303218972,236.11160715943137,5193608
2010-08-17,235.2988739013672,237.52311339289074,233.54514660997359,235.68383842874624,5140640
2010-08-18,240.15377807617188,241.2017373891768,235.95337769998255,236.54795091671215,6128144
2010-08-19,239.92706298828125,241.67222753372712,238.50268139902755,240.8167506221033,4826744
2010-08-20,236.93280029296875,239.79008369590954,235.5982484832447,239.79008369590954,4624824
2010-08-23,239.80291748046875,240.38892731234446,236.22276040046881,237.13811619566508,4511832
2010-08-24,236.56072998046875,238.59248744798026,235.7009715907678,238.59248744798026,5247552
2010-08-25,237.04405212402344,239.01593027496412,235.76511851771016,236.28268614566883,3502008
2010-08-26,236.5949249267578,238.07490391840489,235.02941914363458,237.39480406227804,7834984
2010-08-27,231.82562255859375,235.94047383950087,229.38751396380556,235.94047383950087,6973800
2010-08-30,231.0172576904297,234.05848227875074,228.09581240075656,232.63412157967633,4781168
2010-08-31,232.16354370117188,233.031844164186,228.93837995703757,229.69548516183534,7722280
2010-09-01,237.4932098388672,238.20754140042177,231.68453007638436,232.16360549182613,10131800
2010-09-02,235.51272583007812,240.73113348559383,234.90532904377838,239.4479184883359,3402512
2010-09-03,237.60446166992188,239.87575734401855,236.20576926816568,236.20576926816568,7606688
2010-09-06,242.2410888671875,242.95542037643344,238.30163476292546,238.35723240275976,6391192
2010-09-07,245.08984375,245.7699436902234,240.40610784745004,242.9554331185739,8321272
2010-09-08,246.32595825195312,246.94191819850624,241.67217325226287,244.40969875458939,9386496
2010-09-09,247.6605987548828,248.0883372674128,244.49533376216064,245.53046931675112,7591392
2010-09-13,251.2449493408203,251.9378938377288,246.54839050605582,247.23277188150638,6650488
2010-09-14,254.55567932128906,256.6430343127675,252.36565040755468,252.4169873686827,9767144
2010-09-15,261.1641845703125,261.7758419906347,253.99100485954065,254.50429082422818,14344648
2010-09-16,253.73013305664062,259.3848429639169,253.07142010883868,259.3848429639169,7088984
2010-09-17,254.0894775390625,257.71243077072046,253.16983981929977,253.7301813977771,8616488
2010-09-20,257.3787841796875,258.1829240979594,254.50437348953918,254.50437348953918,5025976
2010-09-21,261.7031555175781,262.2036177589196,256.35216527967395,257.9262341086926,9223912
2010-09-22,257.8663635253906,262.0239680408446,256.1682338052816,261.81866197304305,10806440
2010-09-23,258.60205078125,259.6157990543861,254.33751183958987,257.0750373589046,11181376
2010-09-24,260.84344482421875,261.66469003776496,256.0998091618126,258.60207885344164,8791520
2010-09-27,259.4319763183594,261.7759750610432,258.64066005387747,261.34823653970165,7210320
2010-09-28,258.0631408691406,259.0469391930553,256.7285887015646,258.78173302973437,6209144
2010-09-29,259.29925537109375,263.40126174962734,256.8654284677527,258.86723548371947,8972920
2010-09-30,260.96319580078125,263.05911394440335,257.28036402842685,260.6594973620216,13665816
2010-10-01,265.3817443847656,266.0575836320356,258.89296496695044,261.0059886229828,8086512
2010-10-04,263.3542175292969,270.5017294533707,261.99401794608247,266.2243460021789,7636640
2010-10-05,263.888916015625,266.13882410596466,262.63136933632643,263.0591077228677,5189152
2010-10-06,265.5229187011719,267.1568670137084,263.1960257602389,265.7111194379999,5788528
2010-10-07,261.2156066894531,264.9839868539692,260.2360897529538,264.256831442102,6833672
2010-10-08,263.17034912109375,263.970207449242,259.81260246470447,261.7759176700971,6548160
2010-10-11,263.0120544433594,264.94115875934364,261.66039695386064,263.51251671391225,4493832
2010-10-12,263.0761413574219,263.91023098377525,260.9460131274594,262.8023930418015,4625624
2010-10-13,269.7190856933594,270.74137657441156,263.076293976338,263.57247483443257,13024504
2010-10-14,272.4907531738281,276.22918268751897,270.00558884295543,270.76697574159283,9193376
2010-10-15,263.17034912109375,277.0034056914295,261.874289154171,273.7525936419316,25870360
2010-10-18,265.8009338378906,266.81466135460164,260.00507828857013,263.5296386668911,12591096
2010-10-19,257.51568603515625,265.62989385013606,256.72865136106657,264.74446678824194,14077712
2010-10-20,258.2342529296875,260.45849276237846,255.78758075946124,257.4814291168744,7093856
2010-10-21,263.0762023925781,263.41864935023244,258.36426009873287,259.9031230451014,9231920
2010-10-22,264.697509765625,267.45012467280895,260.34968712672026,260.54475432486714,11345744
2010-10-25,261.7497253417969,266.58305513985596,260.9651389621967,265.1872542117581,5224432
2010-10-26,261.29022216796875,263.84342953900523,260.3235436147211,261.8233971095358,6925872
2010-10-27,258.37286376953125,260.9564232898134,257.24580944967494,260.262851400671,9072696
2010-10-28,257.5623779296875,262.9418803347376,255.5856929405264,258.70242875886646,18232152
2010-10-29,257.6360168457031,259.91613931239215,255.23452773038105,259.1358707153903,6886024
2010-11-01,260.23260498046875,262.85951381198225,258.6157233228991,258.6157233228991,4552944
2010-11-02,262.43475341796875,262.91592342578895,258.77182477356075,260.26300095888337,4998504
2010-11-03,262.20062255859375,263.9692230585196,261.3943407083379,262.85950339540403,3047536
2010-11-04,266.7782287597656,267.4588050120731,262.94624622426426,263.90424714967605,5514792
2010-11-08,261.4679870605469,267.37202765518623,260.6747224877533,267.37202765518623,5381520
2010-11-09,265.27392578125,266.5917082032063,262.6903661319398,263.2799065003805,5266960
2010-11-10,267.2550048828125,269.1926804695572,262.69911992887376,264.2509790889566,9728432
2010-11-11,264.8274841308594,267.3720351497293,264.51105033781585,267.3720351497293,5586392
2010-11-12,259.90313720703125,263.44901594823733,259.1358646381839,263.3839935666787,7499456
2010-11-15,262.69476318359375,263.98653271035914,258.1475354876633,260.3496183653565,5850488
2010-11-16,257.5710144042969,261.7367863029296,254.90943555057595,261.1299106804982,8375136
2010-11-18,260.4319152832031,262.85076003884666,256.50456007739194,259.1358069989879,7128224
2010-11-19,256.9510803222656,260.8437445450605,255.3211819563458,259.01012211223616,5664792
2010-11-22,263.878173828125,265.98490333877567,257.60569377795287,257.60569377795287,8780144
2010-11-23,261.1385192871094,265.1872413429577,258.35121429205753,262.5083069659218,4579872
2010-11-24,259.73406982421875,263.1152337660514,255.77638254850422,262.1615721414319,4038888
2010-11-25,265.6685485839844,269.7129336745547,260.57078784157335,260.57078784157335,18331976
2010-11-26,263.7351989746094,269.10604509368477,262.4260728274438,266.1583628987153,9515792
2010-11-29,265.6337890625,268.38206441851906,264.52406941153134,265.7248246385899,4964328
2010-11-30,264.5111083984375,267.2593841180865,261.1472788601088,263.8608844348229,9072544
2010-12-01,264.6324768066406,265.8549063327076,263.12396566762357,264.40707853079675,4624096
2010-12-02,268.629150390625,269.5741339329656,262.863832171817,264.944548521462,7197360
2010-12-03,270.92657470703125,272.9119161800289,269.01925162109376,269.3660376367188,6647816
2010-12-06,272.5218200683594,275.38280509783345,271.01330915563875,271.3600952198174,6023648
2010-12-07,275.57354736328125,276.9953617238266,272.24438853208017,272.7342365349697,6085496
2010-12-08,271.4597473144531,274.3164140255543,269.97291075219937,273.8742533931271,6951112
2010-12-09,273.2197265625,275.87698743330884,272.32674822935076,272.66053827684567,7931128
2010-12-10,272.595458984375,274.1343217964837,270.3023408863193,272.66048135671764,6125120
2010-12-13,272.6865539550781,273.64887257574827,266.59178469293494,273.00732682863486,6849080
2010-12-14,273.8439636230469,275.17476371617187,271.082692068051,274.2817852969708,3933584
2010-12-15,277.7279052734375,278.2090750930679,272.80787878184145,272.80787878184145,8254392
2010-12-16,285.517578125,286.09844042232703,278.2957556835363,279.1106942897996,8509144
2010-12-20,290.42901611328125,291.62977143619895,281.93709582735573,281.9457739462064,11346320
2010-12-21,288.6344299316406,292.1326434736389,287.0565572782569,290.48107030140017,8059840
2010-12-22,288.9161071777344,291.27424791531956,287.29054768498645,288.2658833806352,5927280
2010-12-23,291.9850769042969,292.34054095138515,288.6342662996438,289.9130394250984,6231504
2010-12-24,292.1802673339844,293.190294487945,289.74410783065446,290.1732513698433,3620064
2010-12-27,292.76544189453125,294.05723261855115,291.0401897781501,291.0401897781501,3691760
2010-12-28,293.2640075683594,293.8968964680641,291.6037774919392,292.2540014643458,2554440
2010-12-29,295.1929626464844,296.06860593576727,292.2626373010292,293.1209243539763,3802920
2010-12-30,298.8385009765625,299.44971554406504,294.9414974756541,295.63506948617885,8991688
2010-12-31,298.474365234375,299.18961133507463,295.2145684786711,297.6290743880936,5859728
2011-01-03,299.826904296875,300.8108970528771,297.1696433842555,298.5828008269727,5048544
2011-01-04,301.82958984375,303.35111797536877,299.7098642014432,299.7098642014432,8119288
2011-01-05,299.9352111816406,301.44372177150564,298.67811196804075,300.4033638016299,3523160
2011-01-06,301.5434875488281,302.8309393158405,298.59148802491273,301.7038845746135,4691840
2011-01-07,292.2322998046875,303.0043425995351,290.98387836172174,300.26040616090637,8550928
2011-01-10,294.399658203125,298.5090640925048,290.60668609198996,292.60070571612954,10390408
2011-01-11,288.3266296386719,296.79687591790207,285.066852990677,289.566394182322,12319416
2011-01-12,292.8000793457031,293.901120608561,287.67630798014346,290.43326077837145,10035400
2011-01-13,277.879638671875,286.01177522274253,276.9953385379395,285.49159618323466,22352872
2011-01-14,277.8016052246094,284.1824550636918,276.12835850499357,276.2280510157065,10321640
2011-01-17,283.3935852050781,284.5119618323978,276.67026593135563,277.42886047170794,8218616
2011-01-18,288.092529296875,289.19357084218115,281.7636834832512,281.7636834832512,9797168
2011-01-19,281.72900390625,287.31225101165546,280.5325877647656,286.7183714168254,6935088
2011-01-20,285.7429504394531,286.73996006578216,278.997980509022,280.2030532430874,7231848
2011-01-21,281.23046875,284.19114595602707,280.11641018423535,283.58427041554745,4626824
2011-01-24,284.7677001953125,285.2315350181055,279.79566774810115,280.8967092579519,7501360
2011-01-25,282.6003112792969,286.5190110316884,280.5542860466895,283.0641461414223,9925912
2011-01-27,277.1600341796875,283.4108603366512,276.1717025397377,283.4108603366512,12710648
2011-01-28,274.6676025390625,283.37194683446126,272.2834479685239,277.9317395871414,12684296
2011-01-31,270.2937316894531,272.09702350878405,267.56279135473056,272.09702350878405,7749368
2011-02-01,267.8228454589844,271.2213443035549,263.82614918197146,271.03929433835646,10301688
2011-02-02,267.8272399902344,274.3078052372264,265.72484925793265,269.88628246001446,9174728
2011-02-03,270.28509521484375,273.35414373802337,267.56281162604427,268.8805945748066,6049408
2011-02-04,264.2422790527344,270.81387861190956,262.37830412518997,268.6724790911679,6959880
2011-02-07,267.671142578125,269.96426109446696,265.378024061783,266.58309711589476,7341128
2011-02-08,268.4644470214844,270.49313708315117,266.33170420494884,268.7592067172335,6023992
2011-02-09,271.420654296875,273.93485211122095,265.97611134844425,267.45862956059756,7504144
2011-02-10,264.7018127441406,269.97296543545383,263.64411942492455,269.249041021217,8252152
2011-02-11,263.63104248046875,266.04552714083115,261.85376435189045,262.70771211886705,11214152
2011-02-14,269.15362548828125,270.34570237293667,263.600710385077,263.9041481375347,6979048
2011-02-15,269.32708740234375,271.2734201078885,266.5181073611763,268.75922094421685,4599952
2011-02-16,269.01922607421875,270.8138393014285,267.1205812854284,267.220273788998,2920384
2011-02-17,269.9165344238281,271.1866295773572,268.94985582907384,270.3630128954567,3392984
2011-02-18,268.7852783203125,272.66060929712495,267.81428133760295,270.92667855437696,7102304
2011-02-21,274.4161071777344,275.50415252780294,266.67844425518075,268.7591603351952,9398952
2011-02-22,272.38751220703125,274.5679215578065,269.97300528292055,272.24445022708784,6085648
2011-02-23,266.9212341308594,269.27069698341114,266.162639625986,269.27069698341114,7076384
2011-02-24,260.85247802734375,267.02526564938705,259.65606188958253,264.4243702047502,16486520
2011-02-25,260.7223815917969,263.7870900837567,257.14181200595783,262.10084743784864,10366720
2011-02-28,259.8382263183594,271.7763364617625,257.26332197087237,261.9969618459315,14514472
2011-03-01,267.2332458496094,269.4526844064121,260.783035615987,262.6903583498805,8377632
2011-03-03,262.3523864746094,265.20469393838084,260.17629503402446,265.12667552528876,12571856
2011-03-04,265.4820861816406,267.89225373324604,264.25099979900773,265.8982337216394,9770912
2011-03-07,263.79150390625,266.5918058069796,262.3003279574038,263.2106414406472,7357728
2011-03-08,270.1723937988281,271.53352505197086,261.8408490113313,262.7121533488936,8514512
2011-03-09,268.3691101074219,271.6028949276342,266.2450451106098,270.493175104234,6676440
2011-03-10,267.9139099121094,268.75920094734704,265.5080815810485,268.3257183651739,3438200
2011-03-11,264.76251220703125,266.93860347544853,263.99092159231594,265.98494168972917,7278272
2011-03-14,268.82855224609375,269.4527629076323,262.74677914809183,263.1239174468031,3557952
2011-03-15,262.7033996582031,265.1959241152709,260.6096875807215,262.8637966549394,9037824
2011-03-16,262.7684326171875,265.41701511928113,261.82778822301856,262.2569316962026,5594720
2011-03-17,258.2428894042969,260.00283278575796,257.57533051233304,258.71106325671286,8321376
2011-03-18,254.9831085205078,259.63870677373137,254.24618820142328,258.3685902299784,7468000
2011-03-21,253.35325622558594,256.3616213740548,251.7970578535849,255.87611237337526,6607096
2011-03-22,255.1522216796875,256.3399598833918,253.5006485834236,254.4673064068786,5119744
2011-03-23,259.5129699707031,259.9854616501482,253.76064887932742,254.43254673679743,7266720
2011-03-24,260.332275390625,261.1472140897745,258.2472201645453,259.47830633042327,8189232
2011-03-25,274.2254638671875,276.1284484703554,263.561790660954,263.9042377217463,12662792
2011-03-28,272.18798828125,273.74852520942903,269.6044284669263,272.1403009752172,12056632
2011-03-29,275.118408203125,276.4491870757394,271.2690700434972,271.5334986607983,9860592
2011-03-30,274.90594482421875,277.73225941110593,273.67051960286454,275.0013194481124,5608128
2011-03-31,281.0093994140625,283.06410244822285,274.2990769044268,275.8682921869051,18839928
2011-04-01,279.0024108886719,282.30555692715996,278.1224496344965,280.4719339067815,5588288
2011-04-04,284.6376037597656,285.75166224437606,279.249424784325,279.5962107821944,7375992
2011-04-05,284.64642333984375,285.4917146297435,280.125207112121,284.10023088852506,4302536
2011-04-06,283.9440002441406,286.0117199933597,281.94132402843934,284.27779019649176,6766920
2011-04-07,281.408203125,282.79534733322066,280.6972959515151,282.79534733322066,3800288
2011-04-08,279.79559326171875,283.0336945428306,278.0746594266233,281.0700274626994,4832928
2011-04-11,281.03533935546875,282.7866041511036,275.78152380242983,277.0212877937123,8000064
2011-04-13,286.635986328125,287.5809909512006,277.08203551935264,278.38248312035086,11068904
2011-04-15,259.17919921875,285.97709712441457,258.1388411686998,285.76467375628505,81019736
2011-04-18,251.9487762451172,257.22858607731445,249.68598850780776,253.06715293551767,41086712
2011-04-19,250.32318115234375,253.7606893696964,249.77264983740872,251.9400626266955,19210632
2011-04-20,252.0526885986328,253.83862344407274,250.63953169620925,253.06703321384808,17949856
2011-04-21,252.28680419921875,254.93104733601467,251.5152138487068,253.0410594837004,23953696
2011-04-25,255.0004425048828,256.96410993916913,252.0614181921677,252.72032011759222,15527240
