Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2013-10-15,183.88421630859375,190.42123607589028,183.0790023994111,190.1351691451502,23041721
2013-10-17,186.54351806640625,188.1645262838201,183.21673110586332,184.35039013372415,17613513
2013-10-18,191.90452575683594,192.40248366748338,186.8084066200859,186.8084066200859,22177371
2013-10-21,193.50436401367188,193.99172742407404,189.89152370511653,191.90454464222208,15143599
2013-10-22,191.5972900390625,193.02759663349428,190.1775779939615,192.27536948608352,10246173
2013-10-23,190.01864624023438,192.65675956060835,188.09038181946497,191.80918152949874,8945093
2013-10-24,187.42291259765625,193.0381789822487,186.75542774215302,189.0227318802672,11717100
2013-10-25,187.95265197753906,189.18164789771123,186.33164361656344,187.33815401745298,9945744
2013-10-28,188.74725341796875,191.73501505908942,188.1327554704,188.1645391153644,15374364
2013-10-29,190.0292510986328,191.54431406216042,187.29578669276202,188.39764809443204,14450634
2013-10-30,190.31532287597656,191.3218333606912,189.58427067617183,189.9656886002036,9614780
2013-10-31,193.82223510742188,194.5214895766685,189.85976011019451,190.70733828459984,19779731
2013-11-01,192.45547485351562,196.3331930282682,191.41718073988278,192.8474873196649,11890914
2013-11-05,192.76272583007812,195.30548830082935,191.41717567964463,191.41717567964463,10955587
2013-11-06,190.4106903076172,194.9240960555005,189.6372598431659,192.8263185090766,9619806
2013-11-07,187.7195587158203,191.93631635933693,186.9143588779841,190.4954153161949,9792601
2013-11-08,185.61119079589844,188.1645477836173,184.5940858203347,187.7407516863116,8755784
2013-11-11,183.05783081054688,186.91435967345953,182.2738059216312,185.19798621472378,8901228
2013-11-12,180.66343688964844,184.68947952899413,180.15488428409876,183.29095632750042,12169801
2013-11-13,178.92584228515625,182.52808780773526,178.4384789067819,180.09127091586353,8391536
2013-11-14,180.46212768554688,183.0790523875336,180.1972497777299,180.37737128142214,8031378
2013-11-18,185.35693359375,185.9926207082951,181.4156480227038,181.82884959788217,12073167
2013-11-19,186.11976623535156,187.5076947353282,185.40991723265262,185.40991723265262,8434885
2013-11-20,182.7611846923828,187.10507730323516,181.5957559544405,185.3781232953779,13090661
2013-11-21,179.6039276123047,182.2314466718199,178.72455169424506,182.21025757234503,11465699
2013-11-22,178.78811645507812,181.47921691974858,177.8027950536291,180.3243827249065,7482129
2013-11-25,180.47268676757812,181.5639535460705,178.8516784224897,179.55093276402064,10078405
2013-11-26,178.25839233398438,181.5533965935799,177.4743814426336,180.21844077975246,13965988
2013-11-27,177.55911254882812,180.0065241196714,176.98699275154047,178.94704091803865,11421820
2013-11-28,179.67807006835938,181.4686053604439,178.65037056489214,178.65037056489214,12546701
2013-11-29,180.79051208496094,181.48978052834556,179.81578539927366,180.31375743482178,9884161
2013-12-02,181.2355499267578,182.85657278820057,180.59986273017054,180.74818644222444,7221751
2013-12-03,182.634033203125,183.3968689884321,180.25018905519613,181.1719430687236,9184625
2013-12-04,181.39447021484375,183.82069292454312,180.7905525662621,182.42216986955037,8761077
2013-12-05,184.56228637695312,185.83367456005033,183.9371939057691,184.77417733500744,12534404
2013-12-06,183.65113830566406,185.3357281058936,182.48570967456692,184.38219044593245,7301066
2013-12-09,186.2468719482422,188.1645418014985,185.6641576373193,186.91435679187117,12704841
2013-12-10,187.45469665527344,188.31288338856223,186.1515247323136,186.1515247323136,8718563
2013-12-11,187.02032470703125,187.51828268989556,184.88016907916702,186.99913560754453,4977570
2013-12-12,184.392822265625,186.46941078219484,183.92664788997388,186.04561460933678,5690033
2013-12-13,183.22738647460938,183.947844240338,181.7335123325014,183.71474997086295,8926111
2013-12-16,179.0635528564453,182.70817619547282,178.67154045568228,182.23140741506873,10046119
2013-12-17,177.823974609375,180.72696590998947,177.30482756254432,179.83700964751208,10089421
2013-12-18,182.22084045410156,183.0472435705577,177.82397529027017,177.82397529027017,12009855
2013-12-19,180.97064208984375,183.1637701637651,178.77749987099816,183.1637701637651,13450539
2013-12-20,189.67962646484375,190.28354408703555,182.67643109067745,184.77420850903505,20508621
2013-12-23,189.91273498535156,192.6144160841549,188.58837373970363,190.49544940705997,16191974
2013-12-24,190.2941436767578,191.76682855747418,189.6690369386294,189.96569848273745,7306775
2013-12-26,188.0692138671875,190.7073274841682,186.91437965257163,189.5418987197838,14619868
2013-12-27,186.2257080078125,189.41476654336373,185.8125205615614,188.29171596370017,7744563
2013-12-30,187.9738311767578,188.556545460549,185.58998715677225,186.68125388849876,10315527
2013-12-31,189.6902313232422,190.33652717931759,187.97387174538125,188.16457365016794,5706010
2014-01-01,188.3340606689453,190.33648682436078,188.07977737154906,190.16695991112195,5849398
2014-01-02,185.40992736816406,189.85976596447824,184.3716331101835,188.1010139693719,6023632
2014-01-03,183.1320037841797,185.0602683328614,181.17195558765766,184.68944496313208,12833897
2014-01-06,181.161376953125,182.92012886782865,180.11248819240004,182.67644006805293,13315857
2014-01-07,178.43850708007812,182.2208605252506,178.004116375885,181.08721536121413,17311470
2014-01-08,179.91119384765625,181.66993163805233,178.9258723766444,178.9258723766444,12726430
2014-01-09,180.2607879638672,180.9176782795828,179.06357565913305,180.20781521984577,8309185
2014-01-10,181.8394317626953,185.68535198143564,179.68866763733797,179.76282947874256,14839980
2014-01-13,186.55413818359375,187.105068879176,183.92661929429568,183.97959203955116,12058586
2014-01-14,186.78724670410156,187.43352839060924,184.86957659937613,186.1515454225295,12075547
2014-01-15,187.62423706054688,189.64785273693593,186.68129379894097,187.4653188068808,12660424
2014-01-16,187.77256774902344,189.28763081098396,186.9037863722555,188.3129039358117,18038361
2014-01-17,187.4759063720703,190.05045271017187,186.5223685957473,188.40825504869397,15463211
2014-01-20,184.2974395751953,188.37645405108233,183.52400921754386,187.93146885344964,16576057
2014-01-21,182.8777313232422,185.1132377609739,182.65523164742282,184.91194132826027,9806364
2014-01-22,184.86956787109375,185.48406587900305,181.8394418840687,182.97308695563123,8517726
2014-01-23,183.46046447753906,184.62589328679715,182.35860296933936,182.35860296933936,13767334
2014-01-24,183.85244750976562,185.33572673149175,182.4645192243436,182.65522109695178,11879019
2014-01-27,178.66099548339844,182.40098493222422,178.06768651635545,181.3838798044571,12345838
2014-01-28,179.0211944580078,181.38384952631733,178.56561472214813,179.4767741938675,11573795
2014-01-29,177.2730255126953,180.6421907652935,176.93399997929842,180.07007103276243,12374165
2014-01-30,174.81504821777344,176.69034008530025,174.22173929251932,176.17119300758716,14102043
2014-01-31,176.11822509765625,176.60558853981203,175.05874181382654,175.23884916280258,11038353
2014-02-03,173.94627380371094,175.8321459979225,173.63901773168647,175.06932430985472,8227762
2014-02-04,174.08399963378906,175.16467192254606,172.304058820595,172.59012578876022,12362252
2014-02-05,173.17282104492188,174.0733859012824,170.97969306207162,173.77672441680144,11298451
2014-02-06,172.87619018554688,174.62433318078698,171.2445730827461,173.75555188513007,10826505
2014-02-07,172.5795440673828,174.56078145900872,171.7637354432099,174.20055262100593,8459052
2014-02-10,174.16876220703125,174.94219260197923,171.88026881526775,172.74905015467968,10345205
2014-02-11,170.630126953125,174.81508818045702,170.10038520466438,174.39130609763197,12609169
2014-02-12,173.31057739257812,174.158169642882,171.08566541668782,171.21280001075561,9828890
2014-02-13,171.08566284179688,173.52247991605128,170.5877048775998,173.52247991605128,8657303
2014-02-14,174.18995666503906,174.6031582486881,171.21280332673544,172.03920649403346,9218744
2014-02-17,172.12399291992188,174.17939250210836,171.01153671635558,173.25763822660645,9058505
2014-02-18,172.30409240722656,173.3000084980429,171.02212343741098,171.02212343741098,5741275
2014-02-19,172.11337280273438,173.75557048525482,171.6366039084637,172.27229105251575,6130140
2014-02-20,170.67247009277344,172.42062740494447,170.17451210284176,171.91207486511902,8041497
2014-02-21,171.95443725585938,172.90797494848323,170.7042380485586,171.02208866107492,6256274
2014-02-24,172.13453674316406,172.6854674068075,170.64066297878725,171.2233772877414,6800627
2014-02-25,171.75314331054688,172.90799168938236,171.11745616889232,172.54776284630995,7039336
2014-02-26,171.784912109375,173.08808407478628,171.26576506200144,171.84847940355232,13608048
2014-02-28,169.50701904296875,172.7702248510411,168.05552346346158,171.78490355053344,18949872
2014-03-03,170.23805236816406,170.95850993638084,168.913691406979,169.53879804129406,11635479
2014-03-04,172.26168823242188,172.62191705955865,170.06855991102267,170.15331630683698,8997053
2014-03-05,171.00091552734375,173.3317730869813,170.60890303579242,172.8126259965246,11827655
2014-03-06,174.2747039794922,174.68790554160503,171.48826682613958,171.49886137529822,10172590
2014-03-07,184.22325134277344,185.19797806424035,174.81502381446123,174.81502381446123,33597187
2014-03-10,187.62423706054688,191.4807665089257,182.9519130984219,183.3121419516586,32869474
2014-03-11,185.35693359375,188.122181736223,184.79540832566047,187.52887281965252,12780183
2014-03-12,184.63648986816406,187.08390171047157,183.8524790015584,185.19801517861765,9431389
2014-03-13,186.37405395507812,189.5948821354586,185.3463542798643,185.40992158205148,17221827
2014-03-14,187.77256774902344,188.57776768182245,184.14911854418565,185.1980072682409,16540547
2014-03-18,189.95509338378906,192.57201780587306,188.48240858485684,188.48240858485684,19034847
2014-03-19,191.34300231933594,192.8050924201244,189.70079075244735,190.7073011312197,16376397
2014-03-20,191.9787139892578,192.2965646240893,190.31532725730796,191.04636532901645,29711945
2014-03-21,187.6984100341797,193.53617730388228,186.924993675583,192.19062690833255,22050970
2014-03-24,191.85159301757812,192.56144204036931,188.82146672907328,188.85325038032093,28815466
2014-03-25,186.3210906982422,186.9991561010538,184.88018934045567,186.25752339281559,31299573
2014-03-26,188.84263610839844,191.3324259207486,186.71306097256974,186.73425007118863,13811011
2014-03-27,190.86624145507812,191.74561729084502,189.03332794232244,189.61604226827674,55407935
2014-03-28,194.1294403076172,194.93465427299975,190.7073021721278,190.7073021721278,18667646
2014-03-31,197.22315979003906,199.14081559843132,193.50435992268453,194.15064155816563,18751896
2014-04-01,199.73411560058594,200.24266804008974,196.9158810152457,198.33559285571957,15640608
2014-04-02,203.03973388671875,203.84494794647844,198.7806117864833,200.24270206661996,26780181
2014-04-03,201.8636932373047,204.0462268478179,199.26795808282907,202.74306906869586,26550895
2014-04-04,200.08377075195312,201.9908462706256,199.5116509253366,201.72598252910228,12513877
2014-04-07,200.06259155273438,202.35108511737275,197.9860031367269,200.03080790217876,12905249
2014-04-09,203.87673950195312,204.8408718431641,200.6982896279173,201.3021931236944,13438946
2014-04-10,205.33883666992188,206.3665363454115,203.88734083481015,204.41708249810603,10649501
2014-04-11,202.09678649902344,205.76261374555543,201.429315742858,203.9085110235199,11691621
2014-04-15,201.1114959716797,202.14980440546435,198.46278749448672,201.30221203479144,9264526
2014-04-16,199.4586639404297,203.20924741210666,198.78059866560156,200.56052531637232,12381278
2014-04-17,203.23045349121094,203.80257332479624,199.98842224099246,200.24270558087832,7845800
2014-04-21,203.33639526367188,205.52952360972174,202.59474850210867,205.52952360972174,11817203
2014-04-22,205.06333923339844,209.51317714993408,202.5947385739042,203.4211416917363,19331824
2014-04-23,204.93617248535156,208.08283793689588,204.32167459040713,205.3281848845986,15288495
2014-04-24,204.93617248535156,204.93617248535156,204.93617248535156,204.93617248535156,0
2014-04-25,200.9313507080078,205.3282158523304,200.4545818575409,205.11632487208968,13252156
2014-04-28,200.24269104003906,202.57354840428252,199.4692606716813,201.25979603587172,16610579
2014-04-29,199.24676513671875,201.67298746523625,198.75940176131752,200.46516650275953,8396497
2014-04-30,198.2932586669922,203.42116239115845,196.8735465114755,200.00961822684184,14391181
2014-05-02,196.66163635253906,200.75125991241003,196.21666525737743,199.1832240946802,9070553
2014-05-05,200.63470458984375,203.10330542374447,196.00475901189913,196.00475901189913,15199246
2014-05-06,204.13099670410156,204.90441290106568,200.78302031367704,200.85718215428355,12392211
2014-05-07,203.6012420654297,205.8367625688101,202.79604221820406,203.44232383471243,10571569
2014-05-08,203.48468017578125,205.56126808049876,201.46106500894703,204.0779889849972,11949181
2014-05-09,211.38848876953125,211.6851503164658,202.53119030090113,202.53119030090113,18452114
2014-05-12,217.97845458984375,222.27996866664432,210.6468288600238,210.8163416392347,30847764
2014-05-13,225.331298828125,226.4755526000961,219.2074795251454,220.3729082510276,26863271
2014-05-14,221.538330078125,226.30600416788758,220.6059815280118,225.45842614999557,19375695
2014-05-15,223.21234130859375,224.6108643226451,220.21399883347453,221.5383599986251,20864719
2014-05-16,230.94639587402344,245.0695917700575,227.27650875827874,233.268169354717,52633579
2014-05-19,239.6771240234375,240.6828669125262,232.58341407276114,233.4607678997102,23797958
2014-05-20,231.0747833251953,241.5922865594903,230.18674475731203,241.356906628954,22509088
2014-05-21,230.76451110839844,236.01790606965412,229.76946737277603,231.07478465498184,21991587
2014-05-22,235.55780029296875,238.25405577729313,232.11259447488393,232.39078500624868,18745180
2014-05-23,241.2605743408203,242.23423407391766,235.81459642199317,237.8581790985007,16566818
2014-05-26,235.7504425048828,243.94615851111416,230.03695786832498,242.34126667734694,16073584
2014-05-27,232.80809020996094,237.09853862884202,230.05833897997067,236.0286012960313,11273379
2014-05-28,233.01138305664062,236.79897452202786,232.1233301748751,233.16117029012022,11351815
2014-05-29,229.72665405273438,233.9743058768011,228.6139061488634,233.78172231038835,27659174
2014-05-30,227.83287048339844,233.1825571209224,226.8271276814044,232.1768286034245,17293884
2014-06-02,231.57765197753906,232.87228443356764,227.9612603690531,229.9834450680301,8806299
2014-06-03,234.4022979736328,235.8146204004956,230.53981304623827,231.81304733329907,10874352
2014-06-04,230.5719451904297,235.77185971759593,230.30446795803854,233.81386923849917,8826406
2014-06-05,233.22537231445312,234.29530966287123,227.73658314654082,230.7859088748814,19974435
2014-06-06,240.17994689941406,242.44821034318838,236.263967020055,236.97012100352384,29319340
2014-06-09,240.23345947265625,242.38404753242386,237.97589481990806,241.80626822505587,13497804
2014-06-10,239.3026123046875,241.90256191677193,235.4829238983133,241.90256191677193,15760599
2014-06-11,235.8360137939453,239.66638709614622,233.78173186361508,239.66638709614622,15164409
2014-06-12,234.13478088378906,238.27545592231033,231.98420735797598,235.07632906536261,11767348
2014-06-13,231.513427734375,236.8845261617881,229.54473872622341,235.4508057506782,14646904
2014-06-16,227.99334716796875,231.9628227703701,226.21725585036202,231.9628227703701,14371376
2014-06-17,233.25746154785156,233.9529165150331,226.4205446997379,226.4205446997379,15824961
2014-06-18,228.27154541015625,235.73972274826073,226.96621388242605,232.81878615548044,19212704
2014-06-19,222.99671936035156,230.02621923452858,220.74985403795458,229.82293658927173,23126286
2014-06-20,221.79837036132812,224.55880584174665,221.31689722951762,223.80985557253769,12855084
2014-06-23,222.10870361328125,223.5959197509273,219.12357224961397,221.90542093415223,14768300
2014-06-24,226.79501342773438,227.42627383246045,223.61728466154673,223.61728466154673,11890148
2014-06-25,224.90121459960938,226.6880192039949,224.2913523774789,226.32423597424375,10564797
2014-06-26,216.53428649902344,219.7441124851101,215.42155291856454,219.33753290796304,24480677
2014-06-27,216.57711791992188,219.01658149337646,215.52857868954624,216.12774192340416,9225499
2014-06-30,217.28326416015625,218.26760875984442,213.98784528331018,216.67340190012015,20656550
2014-07-01,215.69976806640625,218.38531054412448,215.475072936651,217.66845737237384,9653273
2014-07-02,217.8931427001953,219.8404338704842,216.5557138355087,217.6256512134593,12293489
2014-07-03,215.37875366210938,219.33752994461807,214.73679418736313,218.26759272520945,11575392
2014-07-04,220.8247528076172,221.8625928003436,214.69400463284242,215.0577735854922,12957117
2014-07-07,219.8083038330078,221.90538192387837,218.48157425422488,221.04942643534133,14019093
2014-07-08,212.92860412597656,221.37042671753508,211.84796775563115,219.55152476539217,17484768
2014-07-09,214.19114685058594,216.1063263703633,212.38294392152423,214.41582768853047,14903156
2014-07-10,213.38870239257812,218.5886021548,209.93279687790493,214.04136106380835,18600100
2014-07-11,206.8192596435547,214.41582599087891,206.20939737518066,212.96070724603283,17783841
2014-07-14,205.80282592773438,208.6167574575688,205.10735664779892,207.26864381813343,13764770
2014-07-15,208.03895568847656,209.70807023795535,206.08096581777613,206.15587370406828,15345123
2014-07-16,211.78378295898438,212.48993702729024,208.42416945059844,208.42416945059844,13957671
2014-07-17,210.2430419921875,213.60264074477368,209.77226791786106,211.4199700357565,9426887
2014-07-18,209.01263427734375,210.46775305401485,207.41842736095668,209.70810354491604,9332698
2014-07-21,213.48495483398438,215.69973712777147,212.92858806007752,213.987826176217,16987269
2014-07-22,220.6107940673828,221.24206886676828,214.22326672895363,214.8438281551909,28489939
2014-07-23,221.1029510498047,222.5045744190395,218.4923021781477,221.48813249893348,13721398
2014-07-24,222.77207946777344,223.23215456026549,219.1235759935111,220.40750947396512,9673900
2014-07-25,218.66348266601562,223.25351953525316,215.49645293236014,222.953930815686,13532588
2014-07-28,215.18618774414062,219.02726010546652,214.33023218465203,218.48159236452886,9372911
2014-07-30,215.30386352539062,216.34170350200756,212.48991802248378,214.8437885138033,18616706
2014-07-31,215.36807250976562,218.24621272603042,214.41582516260746,215.68905941611536,17722817
2014-08-01,208.9163360595703,213.7738645574459,208.63815978869837,212.91790900115606,15826199
2014-08-04,210.77804565429688,211.78378848708883,208.86285177992775,209.92209005228347,14672155
2014-08-05,210.53195190429688,211.38790750450713,207.78221489402907,210.79944338604878,12233949
2014-08-06,211.45211791992188,213.68829887948138,209.60111843784836,210.75666287030634,16358373
2014-08-07,211.6981658935547,213.28167353455223,210.4249317582187,211.63395709064744,10844144
2014-08-08,209.8151092529297,210.457068843032,208.23160131227883,209.6118122883242,9118453
2014-08-11,209.8151092529297,211.2595290440328,209.15173720147666,210.81015304561203,6696796
2014-08-12,210.64964294433594,211.19531067701092,208.9270327640617,210.99201373535044,9556263
2014-08-13,211.8800811767578,213.2603063768454,209.7081091832726,210.41426327300528,14113750
2014-08-14,214.6190948486328,215.05777168980939,212.22244227902664,212.91789720216318,12062077
2014-08-18,216.7803955078125,217.2939659887159,213.45287932711767,214.2232421907207,7643510
2014-08-19,215.97793579101562,218.90957145803657,215.29317991001275,217.1976746132814,14559347
2014-08-20,213.634765625,217.93592736685034,212.99280608955084,216.3417204734953,13022078
2014-08-21,212.93930053710938,214.84379516245548,211.869363267352,213.98783963285143,16449220
2014-08-22,213.62405395507812,215.48575221117278,212.9820944574402,214.00923536745896,8571614
2014-08-25,213.089111328125,215.806765435684,212.58623989863935,213.98786330518385,7455233
2014-08-26,212.56483459472656,213.3351974876593,210.35006627541372,213.1319005343454,9548209
2014-08-27,212.6397247314453,214.3730340699443,211.17392115337609,213.38868943646236,8391614
2014-08-28,213.70968627929688,214.84381819267372,212.8323324816294,212.8323324816294,15914040
2014-09-01,217.0050811767578,218.48159812780122,213.04630446531516,214.9187019444021,16197464
2014-09-02,219.0807647705078,220.73918052243488,216.25613416040943,217.94663289133572,16556769
2014-09-03,220.6749725341797,221.6807152980185,218.502986414318,219.36964104482684,21922291
2014-09-04,219.5301513671875,221.24206264111476,217.86105073115584,220.193523413858,9346763
2014-09-05,219.4766387939453,221.14573929969347,218.39600238599,219.91531566653532,9078852
2014-09-08,222.05516052246094,222.40824464757478,219.97948068508367,221.2420156959335,13886787
2014-09-09,221.04945373535156,222.82555945074398,220.0223127360512,220.85687015466888,9166689
2014-09-10,217.37954711914062,220.2148908428849,216.6840921890218,220.01159390813055,9459033
2014-09-11,218.1392364501953,220.40751470077208,215.6997870631285,218.3318343333043,10619105
2014-09-12,217.3260498046875,219.12353923438795,216.43799703435297,217.94661112144738,8749882
2014-09-15,214.57630920410156,216.55569748924913,214.20184114923256,215.93513614239907,8738403
2014-09-16,209.5797119140625,214.875917736208,208.95915051001933,214.28745359696896,13242995
2014-09-17,211.55908203125,211.9656616346662,209.4834019493048,210.75663619625342,10887270
2014-09-18,215.036376953125,216.12771238788702,210.4998355388725,210.77802608327028,9089107
2014-09-19,213.01422119140625,217.3688787168717,212.0619737578316,215.27180025913307,17169819
2014-09-22,212.17965698242188,213.13189003711096,211.35579869090355,212.48993051428263,7900222
2014-09-23,206.68017578125,213.01420708857898,206.08099830342488,212.21176122975325,17694403
2014-09-24,206.50897216796875,208.44556413518265,204.44399115130312,207.24723777130802,15393998
2014-09-25,198.97659301757812,207.0974286487826,197.4358816273119,206.73365968870954,33092058
2014-09-26,199.70416259765625,201.50165210520663,196.2910537809115,198.79471161440668,15904980
2014-09-29,199.6827850341797,201.72636804337256,198.92312119369063,200.49593003182622,12481132
2014-09-30,202.36831665039062,202.95678076116712,197.94946484894714,198.58072531072585,17642155
2014-10-01,198.40953063964844,202.34690902391867,198.15275254562854,201.91893124938986,8656245
2014-10-07,198.1848602294922,200.05724345033875,197.60708091857197,198.42024016138853,12404189
2014-10-08,200.44241333007812,201.46955426989544,197.11491150511574,197.11491150511574,9827783
2014-10-09,204.28347778320312,204.8398445416353,200.76337848548235,200.76337848548235,11164671
2014-10-10,205.5674285888672,207.3542333724506,200.31403368409136,202.64650622477893,15465656
2014-10-13,204.97897338867188,206.44479132051276,202.87119588254563,205.8135308343906,13881865
2014-10-14,205.69578552246094,209.4940607899339,205.1287197178858,209.4940607899339,19077913
2014-10-15,205.69578552246094,205.69578552246094,205.69578552246094,205.69578552246094,0
2014-10-16,199.22268676757812,204.76497100749455,198.58071297343668,203.64153829449018,19017182
2014-10-17,200.69920349121094,201.28766756499465,197.9815496664342,200.2926238977527,15313270
2014-10-20,200.08934020996094,201.27698180775496,195.06062610532786,200.8276058362243,21187302
2014-10-21,198.86962890625,200.5066323003351,198.3881556392253,199.9181681483043,17621790
2014-10-22,202.3575897216797,203.45962417735765,199.6827467295738,200.10001109443672,13384016
2014-10-27,201.4374542236328,206.27358441437372,200.46380873325572,206.27358441437372,10072622
2014-10-28,199.87533569335938,201.5765333111824,198.17413807553635,201.38394975295537,22023470
2014-10-29,203.63084411621094,204.01602557210214,199.89676237982644,200.4210319809434,17516848
2014-10-30,209.54759216308594,210.03976445509855,202.66789344652491,202.8604770146838,32745121
2014-10-31,214.1055450439453,214.77961614307307,210.10397193828396,210.10397193828396,14086084
2014-11-03,214.49070739746094,215.9137287990214,211.88005878904298,214.84379154726793,12376151
2014-11-05,212.1261444091797,215.80674466876363,211.50558306930643,214.41582048425798,15730002
2014-11-07,209.8151092529297,212.9928242226582,209.29083963552165,211.9442849878421,11633677
2014-11-10,207.4291229248047,211.8051782681477,206.97974696578322,210.30726316624146,10482542
2014-11-11,209.21592712402344,211.37719992904994,206.7657646730646,208.0817809997112,10100100
2014-11-12,208.4348602294922,210.35005397752533,207.29002932935333,210.125358861683,9286081
2014-11-13,207.40774536132812,209.66532446827497,206.15592343175607,208.42418734275745,7041533
2014-11-14,207.38632202148438,209.2266221671195,206.50896829768197,207.354224759723,8424014
2014-11-17,210.82083129882812,211.32370268968438,206.71226747302305,206.71226747302305,10224348
2014-11-18,211.55908203125,213.49567397777503,210.8208307202935,210.87432615699353,13410579
2014-11-19,209.31224060058594,212.27597384125875,208.95915639330255,211.5591063381227,8099318
2014-11-20,209.86859130859375,210.49985177000434,207.63241054755142,209.2801271981604,11342020
2014-11-21,213.49566650390625,214.2018348126176,209.75088607452605,209.75088607452605,11739875
2014-11-24,210.8529510498047,214.87592260573143,210.0718890195435,214.03066604440724,12426216
2014-11-25,212.48992919921875,212.89650879880887,208.27437455095813,210.7994305619179,14606201
2014-11-26,211.21670532226562,212.48992524906808,210.2644580066762,212.26524442121897,13155281
2014-11-27,211.55908203125,212.4899311988225,210.36075568017725,211.84797167392605,12279963
2014-11-28,212.1903533935547,217.7005404158674,210.39284961091082,211.78377379657616,20881173
2014-12-01,205.77073669433594,212.2652689776557,205.11806374037258,211.6339942002487,17382184
2014-12-02,205.99539184570312,207.835691937921,205.00034819099153,205.85630371544104,9453044
2014-12-03,207.2151336669922,208.42415907840078,205.11804117271072,205.11804117271072,9789854
2014-12-04,205.11802673339844,208.62742704696356,204.50816452707494,207.16162364831538,10775294
2014-12-05,204.8612518310547,206.92623266612625,204.37977865345545,205.6422994310301,10048267
2014-12-08,202.13294982910156,206.03823166327896,201.63009263667692,205.42836929435083,10238784
2014-12-09,201.11648559570312,203.43825911853338,199.2227041626675,201.36257890466055,10598750
2014-12-10,199.55435180664062,201.35185551504804,199.00868409898015,199.31897189860845,13242754
2014-12-11,193.9050750732422,198.79470050755208,193.30591193753455,198.79470050755208,22620658
2014-12-12,188.81216430664062,194.94291227165516,188.17020483355134,194.0869567845397,17874849
2014-12-15,188.0525360107422,188.69450988921878,186.59741712242447,187.87065150638898,12647964
2014-12-16,185.01390075683594,189.0047748585687,183.96536156338033,187.62456393696687,20886278
2014-12-17,186.06243896484375,187.21798331672304,184.9818025130974,185.1530022047628,20779949
2014-12-18,188.33071899414062,189.33646184072737,185.0246007922771,188.64100683236296,14970699
2014-12-19,192.70677185058594,194.38657150570504,188.84428683965666,189.40065369539354,20073537
2014-12-22,193.63760375976562,194.04416906394752,190.66317188009498,193.01702814755012,8305143
2014-12-23,191.25164794921875,193.47711531291029,190.83436924740255,193.09193387396485,10583206
2014-12-24,189.19737243652344,191.97920673596,188.30931956450274,191.25165446826017,22479751
2014-12-26,190.20309448242188,191.01623936513073,188.33069715118617,189.7216212910897,4890141
2014-12-29,191.94711303710938,192.3857899372733,189.7965391735346,190.1282251918285,6931660
2014-12-30,188.34141540527344,192.24669676745944,187.68875675842335,191.9685061973696,11627412
2014-12-31,190.69528198242188,191.28374608891298,188.10603134316327,188.30931400894332,8464992
2015-01-01,189.99981689453125,190.8771706719807,189.0903658533578,189.65744608147511,2963643
2015-01-02,189.49693298339844,191.74381271840838,189.22945580333513,190.04260071522322,7331366
2015-01-05,187.42123413085938,190.64175904729098,187.04675183183352,189.37922403053025,10103941
2015-01-06,178.9152374267578,186.81139240746566,178.03788369901343,186.16943288485805,18627980
2015-01-07,182.809814453125,183.77276085280215,179.10783035701846,179.1292285310337,20720312
2015-01-08,180.1884307861328,184.6500777391669,179.78185127641524,184.05090041721863,19872227
2015-01-09,184.09373474121094,184.45751798649138,180.8197283871731,181.54728059323858,13392787
2015-01-12,181.953857421875,184.2435334450875,180.09217344442607,184.13654257589423,10100113
2015-01-13,180.42385864257812,182.94891476700133,179.85679270891694,182.53163606142144,9948711
2015-01-14,178.66917419433594,181.24772588423613,177.86671400685174,180.39177025551925,11380041
2015-01-15,184.93898010253906,186.40479779837128,179.74978033395087,179.74978033395087,16927085
2015-01-16,186.10523986816406,187.2393717003376,182.32834774405396,184.02954549231427,19136963
2015-01-19,188.23443603515625,189.59324885147356,183.7620884559331,186.21225115902527,13339962
2015-01-20,193.2417449951172,193.77671368739692,188.0632291983135,188.6303094395571,13361320
2015-01-21,194.03347778320312,195.0285214787759,190.8878603857459,193.6590097248124,17084297
2015-01-22,189.11178588867188,194.12980116349135,188.20233481106973,193.69112425719513,23721627
2015-01-23,189.78585815429688,192.11831673911712,187.66738135358918,190.44921596954416,18080494
2015-01-27,190.24591064453125,191.88291395176273,188.41630947001002,191.06975469986517,17939876
2015-01-28,194.05490112304688,194.68617592947535,189.61465072299592,189.61465072299592,19298126
2015-01-29,198.88031005859375,199.97164555622763,194.06557782256655,194.10837417270935,36117653
2015-01-30,195.85238647460938,199.2761945456081,194.51495765255618,199.00870306739893,21746801
2015-02-02,194.3116912841797,196.84744671575802,193.80881983332242,196.02358832102465,19302710
2015-02-03,200.635009765625,201.33046471295063,195.41369812138836,195.41369812138836,17092333
2015-02-04,198.7519073486328,201.96171909572098,198.131346029715,200.95597636749395,14072894
2015-02-05,197.66061401367188,201.12720458210697,196.35528229259586,200.29266134948287,12365643
2015-02-06,194.7075653076172,199.00871307477848,193.23104827058498,197.7461920879739,9045844
2015-02-09,191.8828887939453,196.4408282162597,190.87714609111782,192.84583515065205,8839692
2015-02-10,188.7372589111328,193.55197608527527,184.30770882608624,192.16106636121924,13651008
2015-02-11,192.73886108398438,193.60551573745482,188.95126984622166,189.5932293784795,9781008
