Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
36,2007-11-27,45.62263107299805,47.572841522672555,45.14659732101342,47.572841522672555,20573198
37,2007-11-28,44.946964263916016,46.83575320527926,44.639844652712405,46.62076781120621,16435311
38,2007-11-29,43.73384094238281,46.313644645374836,43.165668872148764,46.067950641499785,25530967
39,2007-11-30,45.42299270629883,45.69939946573559,43.91810775774273,44.5323468523024,18437721
40,2007-12-03,46.06794357299805,46.6361155560538,45.6226185730306,45.97580521150028,16851227
41,2007-12-04,45.46906280517578,46.758966655084905,45.13123044776379,46.375067195656676,14008727
42,2007-12-05,47.281063079833984,47.44998132581998,45.45370432006521,45.54583851563914,27725290
43,2007-12-06,46.40576934814453,49.03163938248716,45.8068846624858,48.30990773108618,24104710
44,2007-12-07,46.20616149902344,47.35786019049001,45.37694094051362,46.69755377383121,11742386
45,2007-12-10,46.25221633911133,46.82038415915534,45.65333156618744,46.65147007734367,8330010
46,2007-12-11,46.037227630615234,46.927873403933276,45.80688799102048,46.66682097927753,11685950
47,2007-12-12,46.006526947021484,46.42113924046586,45.14659373256927,45.45371333281309,16342131
48,2007-12-13,45.23870849609375,46.682171662855225,45.06979445481448,46.06793272645875,14620172
49,2007-12-14,44.793392181396484,45.499769592907526,44.563052536124985,45.08515739830379,10991851
50,2007-12-17,42.09074020385742,45.300140789836696,41.461142701116636,45.05444267941041,19355678
51,2007-12-18,41.9064826965332,43.30387531964764,40.601224294397724,41.61471738747232,21607783
52,2007-12-19,41.1386604309082,43.62632881543472,40.78547389561273,43.25778380825518,19526912
53,2007-12-20,40.724063873291016,42.01396772487502,40.53979129941105,41.67613536702438,17105204
54,2007-12-24,41.96790313720703,42.628209414726506,41.000473107769864,41.33830548586094,16711519
55,2007-12-26,43.24244689941406,43.76455184204467,42.198241179728676,42.198241179728676,20930094
56,2007-12-27,43.549560546875,44.74732589072666,43.18101544157822,44.13308682561553,44565277
57,2007-12-28,43.88740539550781,44.07167800076541,42.99675516435882,43.45743459471459,18354518
58,2007-12-31,44.209869384765625,44.47092183635434,43.672410170261124,44.2252278616682,11982308
59,2008-01-01,45.023746490478516,45.438358820117585,44.025607702550936,44.440220032190005,16687746
60,2008-01-02,44.77804946899414,45.36157588836957,44.11774314797519,45.02374348802287,13437280
61,2008-01-03,46.62076187133789,46.80503444769748,43.964178406012515,44.501637657142105,31815218
62,2008-01-04,46.375064849853516,47.91066260989083,46.067945297846045,47.2964235058759,28011310
63,2008-01-07,45.99116134643555,47.05072120790181,45.49976927352395,46.08329553766735,15858063
64,2008-01-08,44.424861907958984,46.68219180637627,43.8874026066966,46.03723981174616,13282666
65,2008-01-09,43.71847915649414,44.67055063924683,43.610986475839276,44.47092375550248,13113527
66,2008-01-10,42.67427444458008,45.14658949376323,42.38250918551178,43.9181112081296,18023003
67,2008-01-11,43.31922149658203,43.73383370438136,41.61470556797928,43.25779592299127,11629440
68,2008-01-14,43.979515075683594,44.44019424898987,42.70497019598439,43.3959889559438,10264240
69,2008-01-15,42.64356231689453,44.87017924420134,42.29037563740241,44.685910830953866,11558334
70,2008-01-16,41.768272399902344,42.689631166124784,40.70871231809216,42.33644447218805,14834065
71,2008-01-17,42.88925552368164,43.84132693299592,41.03117980304443,41.92182563798667,16169395
72,2008-01-18,40.89297866821289,42.58213614868837,40.53978786256226,42.53606488494236,13254156
73,2008-01-21,33.93671798706055,40.53978819160406,29.56026239661027,40.53978819160406,33202389
74,2008-01-22,30.527694702148438,32.24756523690373,24.24709742903591,30.589118203506548,58755707
75,2008-01-23,33.93671798706055,35.24197605074938,31.0190823152855,31.0190823152855,28425991
76,2008-01-24,34.01350021362305,36.4243896361504,32.4011224945894,35.76408340337557,29911930
77,2008-01-25,35.76408386230469,35.932997959283554,34.32062021955968,35.625878389812335,12550722
78,2008-01-28,36.147979736328125,36.42438648830271,32.4011196944382,35.27268821709581,13601109
79,2008-01-29,35.549102783203125,36.76222689509756,35.01164347183303,36.24012189782182,7679877
80,2008-01-30,33.583526611328125,35.77943021119445,33.13820166847961,35.62587046063632,9016102
81,2008-01-31,31.38762855529785,34.0288577397834,31.01908548096655,33.93672145050359,41538563
82,2008-02-01,32.4779052734375,32.70824496806364,31.63332639314166,31.925089589777162,9089201
83,2008-02-04,34.151695251464844,34.55095100559367,33.09213342600602,33.09213342600602,12009385
84,2008-02-05,35.211265563964844,35.67194491066256,33.47604085785193,34.21312697945313,14593303
85,2008-02-06,34.90414810180664,35.318760371922174,32.95393999966298,34.2438418315509,12429218
86,2008-02-07,33.26105499267578,35.610520727796235,33.04607173082633,34.428109663442704,11300078
87,2008-02-08,32.401126861572266,33.75245229892001,31.80224196184111,33.4760454858042,13514197
88,2008-02-11,30.113082885742188,32.86180492093074,29.790606895172733,32.86180492093074,15133331
89,2008-02-12,29.575624465942383,31.218715176892097,29.329928366717926,31.019088267840534,10237627
90,2008-02-13,29.14565658569336,30.481625552367287,28.54677380181966,30.097726064911328,10395753
91,2008-02-14,31.69473648071289,32.01721233326284,29.790594144813063,29.790594144813063,12514003
92,2008-02-15,32.60074996948242,32.86180243802602,30.727319752704325,31.57189857320811,12080990
93,2008-02-18,32.416465759277344,33.33782622466113,32.14005907761321,33.33782622466113,6977153
94,2008-02-19,32.063289642333984,33.076784609429694,31.81759357716111,33.00000471923741,7226542
95,2008-02-20,31.26478385925293,31.77153247995381,30.91159713074267,31.756176082455926,5604999
96,2008-02-21,31.479768753051758,32.01722807732808,31.095869235711522,31.771531969672694,3874365
97,2008-02-22,31.08051872253418,31.280145676228628,30.11309050601318,30.435566578186847,2691220
98,2008-02-25,31.34156036376953,31.72545984562705,30.589117795886388,31.449053051804828,6270186
99,2008-02-26,31.46441078186035,31.909733783141053,31.310850982605764,31.63332697759802,7139423
100,2008-02-27,33.30712127685547,34.95020952914789,31.925083378006406,31.925083378006406,43223132
101,2008-02-28,34.24383544921875,34.50488787919798,33.16891710918969,33.629596397773575,35763847
102,2008-02-29,33.75244140625,34.70451271357306,33.19962795842367,34.02885021295063,16477462
103,2008-03-03,32.339698791503906,33.41461941601114,31.97115570804347,32.27827529139183,10049153
104,2008-03-04,31.510475158691406,32.677529948479076,30.711965521417234,32.554682952833176,11485198
105,2008-03-05,32.093997955322266,32.2475577142896,30.74267082673724,31.664029380541223,8581053
106,2008-03-07,30.45090675354004,31.633317693903585,29.176359544106123,31.633317693903585,14251925
107,2008-03-10,30.342880249023438,30.558953192360857,28.598860378738614,30.497218364742263,11713659
108,2008-03-11,32.84314727783203,33.15182340322483,29.385975092101475,30.09592850582975,19665129
109,2008-03-12,32.009735107421875,33.95439590277437,31.701058857154642,33.738322946256275,12262350
110,2008-03-13,27.61109161376953,31.48498038841766,26.854835351685004,31.17630419219178,47000084
111,2008-03-14,29.509441375732422,29.632910974622398,27.811722877604794,28.382772389150585,35798540
112,2008-03-17,28.351909637451172,28.953827671848888,27.749991603053456,28.953827671848888,19211273
113,2008-03-18,28.598854064941406,29.154471577533876,27.842595790203326,28.305610035139683,12632937
114,2008-03-19,28.76862335205078,32.04058908329592,28.583416836189517,29.941590974692183,16449023
115,2008-03-24,29.04644012451172,29.848999153332723,28.413653439481084,29.848999153332723,11636914
116,2008-03-25,30.142227172851562,30.327431567455587,29.26249949511552,29.80268264272868,13232423
117,2008-03-26,29.957021713256836,30.682411373718583,29.632911394894272,29.941587489840764,11448313
118,2008-03-27,30.49721908569336,30.790463187167116,29.5094555404112,29.5094555404112,17425122
119,2008-03-28,30.558950424194336,30.790459670146095,29.756393551162457,30.63611947506343,11599511
120,2008-03-31,30.342880249023438,30.697859171183534,29.941600729485568,30.558953192360857,9914705
121,2008-04-01,30.40460968017578,30.836757583494034,30.018764459361783,30.55894776850138,6034588
122,2008-04-02,30.898494720458984,31.793656955975692,30.558950063307048,30.558950063307048,6087024
123,2008-04-03,30.651548385620117,31.114562610498048,30.4046070470164,30.975658761703492,3883474
124,2008-04-04,30.49721908569336,30.852198016245115,29.91073506943528,30.852198016245115,5906537
125,2008-04-07,30.373741149902344,30.682417304514775,30.018762316091554,30.54351345360801,4088729
126,2008-04-08,29.60205078125,30.389175394655936,29.385977891559627,30.327438489020842,5753811
127,2008-04-09,29.679214477539062,29.941587905883047,29.339669931042412,29.694648701169598,3776374
128,2008-04-10,30.265705108642578,30.481778008555665,29.524883139413646,29.632918542698064,7075297
129,2008-04-11,30.40460968017578,30.713285856826978,30.095933503524584,30.55894776850138,4012660
130,2008-04-15,30.86762046813965,31.021958528613467,29.694650789869833,30.219399776812036,6362785
131,2008-04-16,30.45091438293457,31.39237720285058,30.327442648075827,31.176304283528324,4725794
132,2008-04-17,31.623886108398438,32.349273955965835,30.57438572381637,30.91393039686974,14831167
133,2008-04-21,32.1331901550293,32.68880757146741,31.793647690176563,32.10232380004842,7639361
134,2008-04-22,32.65793228149414,33.02834521041607,31.793641029592052,32.10231707479806,8814769
135,2008-04-23,32.68881607055664,33.07466130821619,32.2566702417157,32.71968452690716,5265604
136,2008-04-24,31.531280517578125,33.09009570430152,31.25347278239132,33.0283608846316,8801780
137,2008-04-25,31.79364776611328,32.24122770782771,31.361499955254224,32.10232387672239,4095990
138,2008-04-28,31.917116165161133,32.53446836301652,31.793646562927563,31.824512916814072,4708244
139,2008-04-29,32.36470031738281,32.673376456629484,31.947988785406242,32.102326855029574,6497143
140,2008-04-30,32.58076858520508,32.99748215155046,32.41099840732131,32.68880605598906,6331377
141,2008-05-02,32.87401580810547,33.80004418654856,32.81227890820077,33.074654452763895,5658418
142,2008-05-05,32.71969223022461,33.491382887225676,32.50361717158841,33.30617629220747,7642293
143,2008-05-06,32.44187927246094,33.09010020043332,32.25667478828646,32.45731350281165,5061166
144,2008-05-07,31.978858947753906,32.62707975462642,31.48497832221016,32.41100685011701,4303106
145,2008-05-08,31.593013763427734,31.917124167229566,31.40780931364404,31.731917624101577,3642073
146,2008-05-09,31.407808303833008,32.22579930743594,30.929359827255496,31.176301179038493,8621761
147,2008-05-12,31.407808303833008,31.639315428627526,30.71328483610523,31.407808303833008,4890395
148,2008-05-13,31.500417709350586,31.73192489463217,31.238044155371657,31.546720402413765,5056766
149,2008-05-14,31.546709060668945,31.71648135417414,30.867621979992194,30.867621979992194,2982486
150,2008-05-15,31.562152862548828,31.917129689392343,30.867631345672226,30.867631345672226,2646760
151,2008-05-16,31.809080123901367,31.90168337641352,31.423234982887283,31.79364799293589,4422288
152,2008-05-20,31.74734878540039,31.87082050000881,31.423238412901412,31.48497531687767,3464912
153,2008-05-21,31.947996139526367,32.41101045497779,31.021967508623522,31.021967508623522,3419088
154,2008-05-22,31.51584243774414,31.67018051472932,31.176299924383223,31.176299924383223,3558000
155,2008-05-23,30.991098403930664,31.76278891358929,30.867628759723075,31.330643065518252,4417028
156,2008-05-26,30.759584426879883,30.94479094544684,29.324239141346,29.324239141346,2605807
157,2008-05-27,29.833560943603516,31.1454347354519,29.694657078429618,30.80589009316516,3316550
158,2008-05-28,30.929363250732422,31.114567715061217,29.416848611986076,29.941597734267685,4505700
159,2008-05-29,31.43868064880371,31.79365956373191,30.528086203282903,31.25347616972105,11026212
160,2008-05-30,30.43547821044922,31.639316558372705,30.312008576821107,31.515844831400287,4023430
161,2008-06-02,29.139036178588867,30.867623460823555,28.70688831135814,30.250269065730492,4431595
162,2008-06-03,28.058670043945312,29.01556486906654,27.796294474685535,28.70688871386405,6240766
163,2008-06-04,27.194381713867188,28.228445780201657,27.02460937660494,27.93520379402754,5762089
164,2008-06-05,27.148080825805664,27.348721635273385,26.237486347998203,27.16351505627929,9721099
165,2008-06-06,26.854822158813477,27.98149097755008,26.46897710308383,27.009160181105333,6317089
166,2008-06-09,26.48441505432129,27.132635676586567,25.3114455010213,26.546149853264723,6500809
167,2008-06-10,26.299219131469727,26.51529415460866,25.697300936562286,26.237484307720546,6717902
168,2008-06-11,26.422685623168945,26.854831396907446,26.237479095370087,26.546155246138767,2586175
169,2008-06-12,26.60789680480957,26.76223491933071,25.311457061500924,26.083147634106624,3244212
170,2008-06-13,26.4381160736084,26.823961206964654,26.1603063215856,26.56158567894487,4248430
171,2008-06-16,27.364145278930664,27.78085678043031,26.57702076275059,26.669624016420695,4354615
172,2008-06-17,28.182144165039062,28.39821708948556,26.88570452501558,27.749998316146062,4736084
173,2008-06-18,28.15127182006836,28.76862623706836,28.08953700637162,28.08953700637162,5055019
174,2008-06-19,27.549345016479492,28.089528128958882,27.101765141950988,27.595647682126703,4221271
175,2008-06-20,26.916566848754883,27.888898002815083,26.561590104263423,27.780860510138115,3837789
176,2008-06-23,25.9751033782959,26.793096429065802,25.71272990768013,26.70049316570678,4516050
177,2008-06-24,25.17254638671875,26.360950385293272,24.910170825471674,25.975103109729417,5238203
178,2008-06-25,24.478029251098633,24.98734414152194,23.922411674872198,24.6941021714799,3933879
179,2008-06-26,25.867067337036133,26.97830228294185,24.616928546228213,24.616928546228213,18253250
180,2008-06-27,24.72496795654297,25.558395348044883,24.586064089074117,25.002777784825074,6821283
181,2008-06-30,24.2310848236084,24.941040409796017,23.536563464079155,24.709533289952937,4596315
182,2008-07-01,22.517927169799805,24.231079929274955,21.653633678291786,24.231079929274955,6202295
183,2008-07-02,23.505701065063477,23.752642475168976,21.807981748937152,22.533371748619924,5245963
184,2008-07-03,22.888343811035156,23.505696160821806,22.224690872352223,23.30505748447886,4726793
185,2008-07-04,23.197019577026367,23.644599604063178,22.37902856531579,22.533366650041877,4862814
186,2008-07-07,23.706336975097656,24.663234040901507,23.505698280660305,23.505698280660305,5528014
187,2008-07-08,24.400861740112305,25.002779946753304,21.916015672332236,21.916015672332236,8354280
188,2008-07-09,26.098575592041016,26.206610990235223,24.72496502824255,24.72496502824255,6860769
189,2008-07-10,27.240676879882812,27.56478726036289,25.373185728872965,26.098575528359614,7216175
190,2008-07-11,25.944236755371094,27.84259421486297,25.74359600457778,27.50305171046089,6040791
191,2008-07-14,25.959672927856445,26.88570360278813,25.311454176752,25.311454176752,5942149
192,2008-07-15,24.879301071166992,25.58925658795521,24.694096649403097,25.311448908637374,3693378
193,2008-07-16,24.20021629333496,25.311451302385695,23.78350264160489,24.87930342404633,6973872
194,2008-07-17,25.434921264648438,25.62012779971879,24.694099311055435,24.694099311055435,5038238
195,2008-07-18,26.854822158813477,27.070894971353397,25.14166969270517,25.8979255832666,5983177
196,2008-07-21,28.36734390258789,28.53711619287369,26.870263833718575,27.31784380385823,8754188
197,2008-07-22,29.524877548217773,29.787250986517293,28.120400824735423,28.367342132162626,12631056
198,2008-07-23,31.60844612121582,32.22579843733256,30.281138222896008,30.836755726069903,12798869
199,2008-07-24,30.49721908569336,32.194938398734315,28.598861054812723,28.598861054812723,10764301
200,2008-07-25,30.558950424194336,31.546715949994315,29.40141466115794,30.17310516984887,10710381
201,2008-07-28,30.312000274658203,31.160859530054008,29.972455735162388,30.55893947428018,5533881
202,2008-07-29,29.092735290527344,30.095932842613365,28.861228163122878,29.632918587804433,5145929
203,2008-07-30,30.312000274658203,30.55893947428018,29.355103549419987,29.355103549419987,7354746
204,2008-07-31,29.2470703125,30.83675367686747,28.861225140567704,30.83675367686747,6006517
205,2008-08-01,30.09592628479004,30.21939798184148,27.78085551519322,28.784052848685175,4699412
206,2008-08-04,30.2811336517334,30.836751071032708,29.494009148838035,29.494009148838035,4301346
207,2008-08-05,31.639318466186523,31.870825613207078,30.095935392705083,30.404611588732486,9161115
208,2008-08-06,30.836761474609375,32.76598782211744,30.62068854235738,32.76598782211744,8616591
209,2008-08-07,30.759584426879883,31.45410573148995,29.802687569857294,29.802687569857294,4809365
210,2008-08-08,30.23484230041504,30.991098585645883,30.126804791091566,30.404612538859794,4883824
211,2008-08-11,30.512645721435547,30.960225737525377,30.281138600008646,30.62068321543911,2714705
212,2008-08-12,29.98789405822754,30.867621880518712,29.756386956923972,30.713281719638985,5801276
213,2008-08-13,30.111371994018555,30.404613984683827,29.40141626854055,29.632923433804386,2754609
214,2008-08-14,29.385974884033203,30.25026635433824,29.324237984716618,29.941590231131034,2566362
215,2008-08-18,29.04644012451172,29.941600346905062,28.768632357105414,29.32424789191803,2963058
216,2008-08-19,28.506244659423828,29.16989743026628,27.919758819444596,29.000127251685946,2941144
217,2008-08-20,28.83036231994629,29.061869451508713,28.62972154991895,28.706890593773092,3319410
218,2008-08-21,28.521692276000977,29.000140869420335,28.18214757271118,28.70689676505881,4138486
219,2008-08-22,28.22844696044922,29.50945456485622,27.503059079410107,29.50945456485622,4139879
220,2008-08-25,28.53712272644043,28.922967977545504,28.336481939859112,28.922967977545504,2034227
221,2008-08-26,28.583419799804688,28.676023067336708,28.058670741582183,28.24387518330202,1489491
222,2008-08-27,28.01236343383789,28.93839176950091,27.858025377894055,28.737753134111465,4297168
223,2008-08-28,27.595657348632812,28.39821414086723,27.240678494365824,28.089537968466853,7382078
224,2008-08-29,28.73775291442871,28.845790390101055,27.966062640608634,28.089532247082307,2219080
225,2008-09-01,28.722204208374023,28.846609199179525,28.146826380192614,28.67555075491997,3417069
226,2008-09-02,30.230627059936523,30.355032055946644,28.67555195459355,28.924364055816536,5030404
227,2008-09-04,29.593053817749023,30.137329497129798,29.344241656762883,29.888517336143654,2813325
228,2008-09-05,28.93990707397461,29.266472733222393,28.61334141472683,29.23537043835988,3330688
229,2008-09-08,30.46388816833496,31.692395419856226,30.168422610164225,30.479437211015316,8377948
230,2008-09-09,30.57275390625,30.82156610556212,29.872970782111683,30.463900019128406,3737279
231,2008-09-10,30.308378219604492,30.821551422487314,30.012912687251127,30.41723205486922,3847698
232,2008-09-11,29.499736785888672,30.168417214441686,29.26647587696985,30.168417214441686,2567354
233,2008-09-12,29.795207977294922,30.6038468501243,29.313134884231363,29.701903167475695,6093354
234,2008-09-15,27.9135684967041,29.15762697777799,27.073829443819797,28.706656200229283,6770268
235,2008-09-16,28.457836151123047,28.70664819983578,26.436241682785834,26.82500984977376,4654621
236,2008-09-17,27.726964950561523,28.86216763301171,27.369296820642028,28.86216763301171,4674190
237,2008-09-18,27.664752960205078,28.209028478420546,25.67426048012669,27.369289529300058,6603710
238,2008-09-19,29.344234466552734,29.499741765414758,27.99132012277206,28.31788587222285,9821730
239,2008-09-22,28.706653594970703,31.412482233102544,28.473392650938834,30.168421755729884,4162514
240,2008-09-23,28.364534378051758,29.002114661385505,27.835810036702746,28.36453437805176,6569683
241,2008-09-24,29.017667770385742,29.328682357962773,28.08462400765464,28.45784109090655,5730103
242,2008-09-25,28.115724563598633,29.21982670275293,27.44704197632369,29.09541960992845,10926783
243,2008-09-26,27.664752960205078,28.271233082150125,27.182682045719186,28.271233082150125,4967945
244,2008-09-29,26.638404846191406,28.45783876958311,26.125229553027726,28.45783876958311,7859964
245,2008-09-30,26.6850643157959,27.68031079619661,25.192193540593266,25.192193540593266,6616439
246,2008-10-01,27.571456909179688,27.83581810184891,26.48290350154261,27.027181259962713,3743739
247,2008-10-03,27.96021842956543,28.30233320319936,27.213782169522766,27.71140634288454,4681406
248,2008-10-06,27.384851455688477,27.991329707069397,26.8250245662586,27.649214797953636,5560277
249,2008-10-07,28.286785125732422,28.893265312038412,27.36929243378635,27.36929243378635,9928258
250,2008-10-08,28.06907844543457,28.30233943256331,26.156337085457032,27.33819528461969,9985473
251,2008-10-10,27.898012161254883,28.53559243620296,25.829766164367374,27.960216761115174,9025179
252,2008-10-13,28.457836151123047,28.675545902795825,27.851358232462342,28.037967796297465,6805621
253,2008-10-14,27.773611068725586,29.51529370622472,27.55590126633889,28.613350083190145,5099383
254,2008-10-15,27.540355682373047,28.131282709640978,27.244892168739078,27.618109349603206,5495022
255,2008-10-16,26.482894897460938,27.151577457628314,25.96972172432063,27.151577457628314,6651066
256,2008-10-17,24.492406845092773,27.21378468036881,24.134738778363378,27.027177180042997,5586092
257,2008-10-20,24.77231788635254,25.75201512259155,23.994781401656194,24.585710395547036,7922965
258,2008-10-21,24.974483489990234,26.2807446162227,24.259149363252444,25.02113484445446,8047276
259,2008-10-22,23.60601043701172,24.912271158820214,23.372749518502967,24.72566368953469,5408099
260,2008-10-23,22.455251693725586,23.23278790522005,22.113134916987235,23.01507818784199,6641370
261,2008-10-24,19.54727554321289,22.082044061841508,19.28291225070181,21.77102941615932,9905588
262,2008-10-27,18.03885269165039,19.282911207046563,16.17276491855613,19.189606396551262,12878172
263,2008-10-29,20.418109893798828,21.70881938219668,18.660876489423188,20.526963716525042,13094201
264,2008-10-31,21.724376678466797,22.393059389589357,20.651376641087477,21.491115709071167,8097887
265,2008-11-03,22.393056869506836,22.983983748459206,21.61551828315489,22.95288144569216,4951148
266,2008-11-04,23.372758865356445,23.559368518470325,21.973192794612263,22.08204666792594,4515828
267,2008-11-05,22.517459869384766,24.507954340250645,22.08203821519419,24.507954340250645,6145587
268,2008-11-06,21.771026611328125,23.24834809719351,21.32005585502957,22.082041216941303,4896229
269,2008-11-07,23.466064453125,24.16584751119723,21.460017999288567,21.61552534552684,8250147
270,2008-11-10,23.994781494140625,24.539057035525897,23.46605710434976,24.196940137259784,3775177
271,2008-11-11,23.714872360229492,24.71011877516772,23.17059674636607,24.10364065584622,8900004
272,2008-11-12,22.719623565673828,24.228045378394334,22.439711239842563,24.228045378394334,5705390
273,2008-11-14,22.641868591308594,23.637117045750532,22.361956281748576,22.517463589104775,4038880
274,2008-11-17,23.57491111755371,24.352449720071334,21.46001143389664,24.352449720071334,5361538
275,2008-11-18,22.299753189086914,23.512709310607256,21.864331474518565,23.512709310607256,6392448
276,2008-11-19,21.755483627319336,23.09284722575278,21.47556913878952,22.39306416823331,5606729
277,2008-11-20,21.522216796875,21.92653410024165,20.604722015166427,21.77102679611515,5080395
278,2008-11-21,22.890682220458984,23.606016303498702,20.83798478377162,21.382260395553562,8350092
279,2008-11-24,23.466064453125,23.839281662256184,22.299759356337944,23.57491832996977,5420119
280,2008-11-25,22.890682220458984,23.99478459762866,22.704074704798398,23.714872269536283,5453771
281,2008-11-26,23.40385627746582,23.7615222436496,22.47081242564427,23.1394930091019,5246053
282,2008-11-27,23.40385627746582,23.40385627746582,23.40385627746582,23.40385627746582,0
283,2008-11-28,23.0306339263916,23.481606747648485,22.113141351687478,22.704070309898793,8464961
284,2008-12-01,22.844026565551758,24.383548298455054,22.75072177069646,23.481606869659913,5733003
285,2008-12-02,22.641868591308594,22.890680704919077,21.926534555629516,22.67297089646097,5879324
286,2008-12-03,23.32610321044922,23.621566682457946,22.159798366307193,22.859581272792408,6430656
287,2008-12-04,24.445758819580078,24.570165956641443,20.682480361831896,20.682480361831896,4648185
288,2008-12-05,24.150293350219727,25.31659830190799,23.341654406701288,23.341654406701288,5338962
289,2008-12-08,24.212486267089844,25.00557374188805,23.17058885519612,24.80341514069738,11709287
290,2008-12-10,23.8237247467041,25.34769763695982,23.4816099332039,25.34769763695982,11172070
291,2008-12-11,23.559364318847656,24.243596076290576,23.186145079148854,24.243596076290576,9867592
292,2008-12-12,22.828474044799805,23.092837262823327,22.330849908238743,22.983981323824825,9847702
293,2008-12-15,23.201698303222656,23.71487374901092,23.01509077592038,23.606017776182256,5741641
294,2008-12-16,24.088088989257812,24.383552465794438,22.082042939229122,23.326103567915066,9183505
295,2008-12-17,24.056983947753906,24.725666591480895,23.419403607159413,24.725666591480895,8720755
296,2008-12-18,24.77231788635254,25.036681134830374,23.512708359303918,23.512708359303918,12640018
297,2008-12-19,25.969722747802734,26.280737315709263,24.74121562641245,25.503200895942943,10050607
298,2008-12-22,25.985280990600586,26.20299082571754,25.083337231968766,25.083337231968766,6524631
299,2008-12-23,25.456552505493164,26.234089079818336,25.269944993176892,25.81422059520451,5151765
300,2008-12-24,25.021133422851562,25.798670014432766,20.99349219109852,20.99349219109852,13318746
301,2008-12-26,25.06778335571289,26.389595486580266,24.414653921276617,26.389595486580266,5480531
302,2008-12-29,25.596513748168945,25.798672437284353,24.570164929052826,25.34770159365546,3418418
303,2008-12-30,25.549848556518555,25.969719006383258,24.60125383922579,25.534297408523155,4868199
304,2008-12-31,25.860872268676758,26.249640560690423,25.285496462018315,26.249640560690423,4396180
305,2009-01-02,26.23409080505371,26.669512580832265,25.73646863028219,26.669512580832265,3976548
306,2009-01-05,25.64316177368164,26.669510459489654,25.31659599512415,26.669510459489654,4505326
307,2009-01-06,25.456552505493164,26.622859476183866,25.03668402087934,26.622859476183866,3969700
